Alpha, X_Acc, Y_Acc, Z_Acc, X_Gyro, Y_Gyro, Z_Gyro
Z,0.21,1.01,1.04,25.27,-17.46,51.51
Z,0.15,1.10,1.00,-3.05,-14.65,13.18
Z,0.15,1.10,0.92,-26.98,-8.61,-8.30
Z,0.25,0.98,0.81,-43.33,-10.86,-51.94
Z,0.27,0.59,0.79,-46.45,-34.73,-105.35
Z,0.32,0.40,0.82,-58.47,-42.97,-117.00
Z,0.38,0.05,0.97,-50.11,-55.18,-139.71
Z,0.42,-0.37,1.00,-24.84,-46.88,-133.79
Z,0.44,-0.51,0.93,-36.32,-36.80,-103.15
Z,0.43,-0.37,1.04,-36.38,-17.33,-51.45
Z,0.42,-0.40,1.07,-11.66,-10.99,-43.09
Z,0.32,-0.28,1.01,-15.62,3.66,-7.87
Z,0.30,0.02,0.91,-21.85,5.13,7.75
Z,0.29,0.01,0.96,-1.95,-5.37,-7.75
Z,0.28,-0.05,1.00,-0.92,-7.87,-7.51
Z,0.25,0.06,0.95,-12.94,1.95,8.48
Z,0.25,0.13,0.89,-14.40,2.38,8.42
Z,0.27,0.05,0.90,3.11,-9.22,-7.45
Z,0.27,-0.03,0.94,9.46,-12.15,-9.09
Z,0.27,0.10,0.94,-5.31,-2.81,9.16
Z,0.28,0.09,0.92,4.21,-4.76,1.40
Z,0.28,0.08,0.95,5.19,-9.09,-2.81
Z,0.29,0.08,0.98,2.32,-7.14,-4.52
Z,0.30,0.04,0.96,-0.55,-5.25,-1.89
Z,0.30,0.04,0.96,-0.67,-6.47,-1.10
Z,0.30,0.06,1.00,1.71,-4.15,-1.10
Z,0.33,0.05,1.03,2.87,-2.75,-1.46
Z,0.39,-0.02,1.13,11.41,-0.12,-3.36
Z,0.46,-0.17,1.29,22.34,9.64,-3.91
Z,0.50,-0.25,1.34,20.87,22.16,7.81
Z,0.42,-0.26,1.47,26.25,45.47,23.80
Z,0.30,-0.38,1.38,49.87,65.80,24.96
Z,0.16,-0.11,1.27,21.24,101.32,68.05
Z,0.07,0.21,0.99,23.44,120.12,74.83
Z,-0.00,0.24,0.85,41.20,107.48,61.34
Z,-0.08,0.29,0.86,43.27,81.05,49.93
Z,-0.12,0.27,0.78,33.87,76.42,43.52
Z,-0.13,0.21,0.64,34.24,75.20,43.58
Z,-0.08,0.14,0.49,32.04,60.42,48.40
Z,-0.05,0.21,0.51,41.69,41.32,52.86
Z,-0.00,0.31,0.66,47.00,14.40,40.22
Z,0.03,0.27,0.61,33.87,10.56,44.01
Z,0.02,0.52,0.63,16.17,6.35,61.40
Z,0.01,0.97,0.71,7.69,3.60,59.33
Z,-0.04,1.20,0.72,-8.79,-4.82,6.10
Z,-0.06,1.09,0.66,-12.70,-12.51,-36.50
Z,-0.10,0.96,0.78,-25.88,-28.87,-71.84
Z,-0.07,0.90,0.79,-42.24,-25.63,-88.38
Z,0.03,0.61,0.75,-44.56,-27.77,-127.20
Z,0.12,0.01,0.91,-30.64,-48.34,-155.76
Z,0.14,-0.33,1.02,-29.97,-54.26,-150.39
Z,0.09,-0.55,1.07,-31.62,-33.33,-102.54
Z,0.07,-0.43,1.07,-30.40,-6.35,-47.49
Z,0.03,-0.39,1.05,-18.19,-4.09,-32.41
Z,-0.00,-0.23,1.02,-19.84,0.31,-10.74
Z,-0.01,-0.09,0.97,-21.79,4.82,-3.48
Z,0.00,-0.19,0.87,2.75,-0.98,-10.44
Z,-0.01,-0.09,0.82,-14.16,-6.35,5.80
Z,-0.00,-0.00,0.78,-12.15,-12.51,10.74
Z,0.03,-0.09,0.71,1.40,-22.77,6.29
Z,0.12,-0.27,0.65,15.50,-35.95,7.39
Z,0.15,-0.38,0.60,17.03,-44.86,20.63
Z,0.18,-0.48,0.67,33.51,-66.41,45.72
Z,0.14,-0.32,0.80,25.09,-72.88,73.49
Z,0.19,0.14,0.96,6.29,-71.29,105.83
Z,0.22,0.29,1.00,23.74,-67.63,83.68
Z,0.16,0.13,1.00,53.89,-69.09,60.30
Z,0.15,0.30,1.20,31.80,-68.66,76.97
Z,0.18,0.49,1.28,23.01,-50.60,72.81
Z,0.22,0.52,1.20,32.04,-28.93,58.65
Z,0.24,0.66,1.22,35.52,-23.99,48.95
Z,0.26,0.80,1.24,17.58,-17.40,44.07
Z,0.27,0.80,1.11,7.93,-5.49,12.39
Z,0.28,0.87,1.05,-10.44,0.79,-9.16
Z,0.26,0.86,0.91,-27.53,9.70,-23.99
Z,0.22,0.72,0.63,-44.56,3.30,-66.28
Z,0.24,0.70,0.64,-60.55,-18.74,-96.68
Z,0.33,0.34,0.76,-32.59,-41.14,-136.72
Z,0.41,-0.18,0.88,-42.24,-47.30,-132.20
Z,0.46,-0.37,0.92,-32.04,-38.88,-109.56
Z,0.48,-0.44,1.05,-12.63,-37.05,-80.38
Z,0.45,-0.37,1.03,-27.28,-10.93,-41.08
Z,0.42,-0.30,0.98,-26.55,-6.23,-26.92
Z,0.38,-0.24,0.97,-11.41,-8.73,-11.96
Z,0.34,-0.08,0.97,-14.16,-7.02,0.79
Z,0.34,-0.08,0.95,-10.99,-8.36,-1.46
Z,0.37,-0.10,0.92,-10.01,-10.31,5.43
Z,0.39,-0.01,1.00,-10.25,-11.60,12.94
Z,0.41,-0.04,1.13,7.63,-11.72,5.31
Z,0.49,-0.09,1.28,13.06,-0.12,10.19
Z,0.50,-0.18,1.44,37.72,8.00,7.81
Z,0.40,-0.23,1.41,40.41,39.92,17.15
Z,0.25,-0.21,1.28,47.61,68.30,39.92
Z,0.16,-0.00,1.20,33.69,91.86,66.28
Z,0.10,0.25,1.05,32.10,107.85,66.10
Z,0.02,0.20,1.00,31.01,102.17,50.96
Z,-0.10,0.31,1.02,-8.61,107.60,60.67
Z,-0.03,0.28,0.76,-48.95,130.98,52.61
Z,-0.02,0.19,0.68,-2.20,106.75,39.98
Z,-0.03,0.19,0.72,9.83,73.97,30.33
Z,0.01,0.09,0.58,-10.50,53.83,24.90
Z,-0.02,0.16,0.73,-14.28,25.76,28.87
Z,-0.01,0.31,0.77,-27.10,20.51,33.57
Z,-0.03,0.50,0.76,-28.02,14.65,32.59
Z,-0.00,0.72,0.63,6.84,8.54,6.71
Z,0.02,0.90,0.78,4.82,-29.54,-33.02
Z,-0.09,0.75,0.83,-18.74,-35.64,-63.11
Z,-0.16,0.82,0.67,-37.96,-22.64,-67.69
Z,-0.07,0.79,0.95,-20.87,-31.80,-105.53
Z,-0.06,0.46,1.01,-33.57,-25.82,-130.25
Z,0.05,0.00,0.76,-27.71,-17.88,-134.89
Z,0.09,-0.36,0.92,-0.73,-32.90,-140.38
Z,0.16,-0.55,0.99,4.52,-16.24,-98.02
Z,0.11,-0.75,1.09,-8.06,-18.49,-79.41
Z,0.08,-0.72,1.01,-16.30,-8.12,-49.62
Z,0.06,-0.57,1.04,-5.00,-9.70,-26.00
Z,0.02,-0.50,1.08,-8.00,-5.74,-13.61
Z,0.01,-0.46,0.99,-15.32,2.38,-4.39
Z,-0.00,-0.36,0.98,-5.37,-4.21,8.18
Z,-0.01,-0.26,1.01,-4.58,-5.98,15.75
Z,-0.07,-0.10,0.89,-5.31,0.49,19.78
Z,-0.07,-0.13,0.78,17.76,-7.20,11.05
Z,-0.04,-0.07,0.69,11.11,-12.82,15.14
Z,0.05,-0.18,0.66,17.52,-30.40,5.86
Z,0.15,-0.18,0.47,7.93,-36.19,11.23
Z,0.17,-0.50,0.56,32.59,-69.34,6.29
Z,0.22,-0.50,0.61,14.65,-80.26,51.45
Z,0.30,-0.36,0.67,15.32,-92.35,78.67
Z,0.27,-0.03,1.04,35.16,-107.73,87.83
Z,0.18,0.32,1.20,23.99,-88.44,87.34
Z,0.21,0.33,1.26,31.68,-80.51,68.79
Z,0.22,0.32,1.39,45.35,-57.43,56.03
Z,0.20,0.54,1.35,33.20,-40.47,57.92
Z,0.21,0.63,1.30,19.47,-27.89,28.56
Z,0.28,0.42,1.23,17.03,-15.26,-2.62
Z,0.29,0.29,1.24,14.77,-6.90,-8.12
Z,0.26,0.65,0.98,-20.63,12.51,7.20
Z,0.20,0.96,0.77,-38.27,-1.40,-35.77
Z,0.19,0.87,0.71,-45.04,-15.62,-79.53
Z,0.23,0.30,0.89,-39.86,-34.12,-129.09
Z,0.31,0.08,0.90,-43.21,-27.34,-128.54
Z,0.46,-0.23,0.88,-39.61,-21.12,-114.81
Z,0.50,-0.44,0.91,-21.97,-21.12,-99.00
Z,0.55,-0.62,0.90,-10.19,-16.30,-85.08
Z,0.54,-0.60,1.01,-11.78,-14.04,-37.41
Z,0.50,-0.34,0.96,-15.56,-3.30,-10.07
Z,0.47,-0.40,0.98,5.43,-5.37,-15.81
Z,0.41,-0.33,0.91,-6.29,0.31,6.84
Z,0.39,-0.26,0.88,-9.16,-3.72,15.87
Z,0.46,-0.21,1.01,4.70,-10.62,23.56
Z,0.47,-0.24,1.11,15.20,-2.08,26.37
Z,0.45,-0.25,1.26,22.58,3.30,29.91
Z,0.39,-0.25,1.33,37.66,27.65,31.98
Z,0.29,-0.31,1.39,52.92,65.86,44.37
Z,0.24,-0.11,1.33,38.64,94.18,68.97
Z,0.14,0.00,1.19,47.73,108.70,74.89
Z,0.09,0.07,1.12,45.17,113.16,75.50
Z,0.03,0.15,0.97,41.56,121.28,77.15
Z,0.00,0.19,0.82,33.69,114.44,73.55
Z,-0.02,0.20,0.66,23.74,106.20,66.65
Z,-0.03,0.13,0.49,24.72,69.95,48.71
Z,-0.03,0.16,0.66,26.49,28.69,49.56
Z,0.00,0.21,0.76,26.98,19.78,47.73
Z,0.01,0.33,0.68,17.64,26.49,41.81
Z,0.05,0.37,0.59,17.33,19.96,34.55
Z,0.01,0.43,0.83,20.14,-8.67,17.64
Z,-0.03,0.59,0.79,-3.11,1.95,18.80
Z,-0.02,0.79,0.66,-7.39,5.68,16.72
Z,-0.05,0.93,0.77,-1.89,-16.91,-26.61
Z,-0.00,0.99,0.63,-30.27,-35.71,-72.02
Z,-0.02,0.87,0.92,-25.94,-66.83,-113.10
Z,-0.01,0.24,1.16,-39.12,-53.04,-146.85
Z,0.00,0.06,1.00,-61.71,-20.57,-123.11
Z,0.07,-0.10,0.89,-42.72,-13.79,-123.11
Z,0.07,-0.62,0.88,-30.46,-18.25,-119.63
Z,0.05,-0.69,0.96,-37.84,-17.88,-81.24
Z,0.04,-0.59,1.01,-14.95,-8.97,-38.88
Z,0.06,-0.46,1.02,2.56,3.78,-13.00
Z,0.08,-0.38,0.97,5.49,6.35,-5.31
Z,0.06,-0.33,0.86,3.72,0.18,3.66
Z,0.05,-0.20,0.78,-1.95,-5.80,13.49
Z,0.06,-0.13,0.73,2.44,-23.68,8.06
Z,0.08,-0.27,0.63,-1.83,-33.02,9.34
Z,0.12,-0.40,0.60,6.29,-43.82,15.81
Z,0.24,-0.49,0.57,20.94,-60.85,41.38
Z,0.28,-0.34,0.60,32.65,-87.65,65.98
Z,0.24,-0.22,0.81,47.12,-110.23,77.76
Z,0.20,0.12,1.02,26.61,-103.09,100.52
Z,0.22,0.40,1.25,24.66,-93.26,98.27
Z,0.19,0.46,1.36,34.24,-63.54,62.81
Z,0.16,0.59,1.46,10.93,-37.66,49.01
Z,0.18,0.57,1.35,3.11,-17.40,31.86
Z,0.27,0.32,1.24,18.37,-6.71,2.81
Z,0.25,0.28,1.22,13.24,3.66,11.29
Z,0.25,0.56,1.09,-6.84,16.72,20.69
Z,0.21,0.70,0.93,-10.56,15.75,-11.05
Z,0.21,0.84,0.93,-17.21,5.92,-30.94
Z,0.25,0.72,0.90,-20.57,0.06,-82.52
Z,0.31,0.42,0.57,-40.47,2.20,-114.87
Z,0.33,0.12,0.58,-39.06,-23.56,-135.68
Z,0.38,-0.38,0.83,-24.29,-59.69,-132.51
Z,0.44,-0.46,0.98,-44.25,-45.59,-83.07
Z,0.44,-0.42,1.01,-33.94,-31.49,-61.40
Z,0.44,-0.36,1.01,-11.60,-15.26,-44.31
Z,0.41,-0.42,1.02,-7.02,-12.45,-39.31
Z,0.36,-0.44,1.01,-9.22,-9.03,-12.94
Z,0.34,-0.05,1.02,-17.03,0.92,10.50
Z,0.32,-0.09,1.00,2.32,-1.53,-5.25
Z,0.34,-0.13,0.92,1.22,-0.06,-1.28
Z,0.39,-0.20,0.99,7.87,-6.65,5.07
Z,0.42,-0.19,1.05,8.67,-3.66,12.57
Z,0.46,-0.35,1.18,27.77,-0.37,16.78
Z,0.43,-0.42,1.33,33.26,8.54,27.89
Z,0.38,-0.36,1.39,38.39,49.07,52.98
Z,0.24,-0.11,1.37,48.16,88.38,77.33
Z,0.21,0.19,1.21,36.13,107.73,89.60
Z,0.08,0.27,1.04,48.46,101.07,55.91
Z,0.02,0.29,0.91,44.13,97.84,45.17
Z,-0.02,0.37,0.79,32.23,79.22,39.55
Z,-0.03,0.13,0.75,38.02,57.07,11.78
Z,-0.02,0.11,0.76,24.35,47.12,21.85
Z,-0.01,0.21,0.72,21.18,42.05,32.29
Z,0.01,0.23,0.72,21.00,30.70,29.60
Z,0.03,0.22,0.74,14.89,24.23,25.27
Z,0.01,0.28,0.76,7.39,17.15,32.23
Z,0.01,0.40,0.76,9.16,13.49,35.46
Z,0.01,0.62,0.80,17.82,9.09,31.25
Z,-0.02,0.95,0.73,-7.93,9.95,11.47
Z,-0.05,0.84,0.68,-5.31,-3.78,-30.58
Z,-0.12,0.64,0.75,-14.40,-18.86,-57.74
Z,-0.10,0.71,0.77,-41.02,-22.03,-68.48
Z,-0.06,0.46,0.87,-33.81,-34.48,-97.78
Z,0.02,0.10,1.03,-31.74,-30.33,-113.28
Z,0.08,-0.25,1.06,-24.54,-18.55,-116.52
Z,0.09,-0.57,1.13,-7.87,-13.98,-106.45
Z,0.02,-0.59,1.07,-21.91,13.98,-45.96
Z,0.01,-0.33,0.94,-32.96,24.78,-17.64
Z,0.01,-0.36,0.89,-1.04,12.94,-24.17
Z,-0.02,-0.30,0.87,-5.19,0.00,-9.34
Z,-0.04,-0.20,0.81,-15.56,-2.56,-0.85
Z,-0.01,-0.16,0.72,-7.51,-17.40,1.59
Z,0.01,-0.14,0.66,-5.49,-25.76,0.61
Z,0.04,-0.33,0.67,9.64,-46.33,0.61
Z,0.12,-0.43,0.68,11.84,-59.63,20.20
Z,0.17,-0.51,0.66,26.86,-65.12,31.80
Z,0.12,-0.28,0.87,29.60,-76.84,71.35
Z,0.15,0.05,0.95,13.00,-74.10,90.45
Z,0.15,0.12,1.00,26.43,-74.22,79.16
Z,0.14,0.38,1.10,31.98,-70.43,81.36
Z,0.18,0.56,1.20,17.58,-68.66,70.62
Z,0.23,0.37,1.31,28.75,-58.90,30.82
Z,0.20,0.48,1.23,10.25,-31.43,46.94
Z,0.20,0.67,1.20,0.85,-26.06,42.48
Z,0.22,0.50,1.23,13.67,-21.97,2.50
Z,0.23,0.48,1.09,-2.56,-3.60,-1.28
Z,0.22,0.71,0.98,-24.48,3.97,0.79
Z,0.20,0.80,0.77,-34.73,-3.72,-40.71
Z,0.22,0.72,0.79,-39.31,-19.65,-74.34
Z,0.28,0.43,0.95,-40.53,-32.29,-113.59
Z,0.37,0.01,0.90,-48.89,-25.15,-128.72
Z,0.41,-0.30,0.83,-39.12,-29.72,-125.61
Z,0.44,-0.34,0.83,-38.45,-26.25,-88.20
Z,0.44,-0.41,0.90,-25.51,-29.97,-73.55
Z,0.46,-0.46,0.94,-27.16,-31.13,-61.77
Z,0.44,-0.34,1.01,-18.19,-13.43,-32.10
Z,0.41,-0.27,1.04,-1.83,-4.27,-25.39
Z,0.38,-0.37,0.93,2.69,3.60,-14.10
Z,0.36,-0.31,0.95,1.10,-1.83,9.89
Z,0.31,0.02,0.91,-16.54,5.13,30.58
Z,0.30,0.03,1.07,18.74,-8.54,0.37
Z,0.34,-0.10,1.10,10.19,-1.10,6.41
Z,0.38,-0.09,1.15,17.03,7.20,14.34
Z,0.41,-0.13,1.26,31.74,20.20,10.80
Z,0.42,-0.29,1.31,43.21,30.70,7.93
Z,0.38,-0.46,1.29,51.94,52.12,20.87
Z,0.28,-0.31,1.30,57.19,75.20,62.68
Z,0.20,-0.00,1.35,43.52,95.09,93.32
Z,0.19,0.24,1.05,45.96,125.00,91.49
Z,0.04,0.11,0.87,59.57,110.29,62.81
Z,-0.02,0.21,0.86,48.16,101.75,73.55
Z,-0.03,0.41,0.83,34.18,108.83,90.76
Z,-0.03,0.42,0.75,39.12,105.59,79.77
Z,0.03,0.20,0.52,44.49,83.68,50.90
Z,-0.00,0.19,0.72,50.78,31.68,43.03
Z,-0.01,0.36,0.77,26.25,36.74,57.43
Z,-0.01,0.61,0.47,-4.27,49.50,69.27
Z,-0.05,0.90,0.51,4.88,10.38,38.27
Z,-0.07,0.95,0.63,10.56,-15.38,-0.92
Z,-0.15,0.84,0.68,-15.75,-21.55,-42.54
Z,-0.15,0.91,0.50,-48.16,-14.71,-45.53
Z,-0.10,1.01,0.81,-37.35,-55.36,-90.58
Z,-0.00,0.46,1.16,-23.32,-69.82,-152.95
Z,0.00,0.27,1.07,-61.89,-35.52,-144.96
Z,0.05,0.14,0.71,-69.52,-5.25,-145.32
Z,0.07,-0.32,0.88,-10.50,-39.37,-169.62
Z,0.09,-0.59,0.86,-28.08,-41.93,-149.84
Z,-0.00,-0.63,1.05,-27.34,-41.44,-85.02
Z,0.06,-0.37,1.12,-29.42,-18.62,-38.94
Z,0.06,-0.40,1.08,1.46,-2.81,-40.22
Z,0.03,-0.50,0.88,-7.75,5.80,-16.78
Z,0.00,-0.35,0.88,-7.81,-2.56,5.00
Z,0.00,-0.21,0.87,4.46,-10.68,13.06
Z,0.01,-0.27,0.75,10.25,-17.40,14.40
Z,0.03,-0.28,0.76,15.32,-26.18,22.34
Z,0.12,-0.32,0.79,24.72,-40.71,36.87
Z,0.20,-0.37,0.76,37.48,-44.92,42.97
Z,0.23,-0.42,0.75,52.73,-52.86,65.73
Z,0.14,-0.12,0.98,39.86,-57.98,99.73
Z,0.15,0.06,1.06,37.78,-49.19,112.92
Z,0.17,0.44,0.96,20.75,-33.81,119.32
Z,0.11,0.29,1.14,70.43,-47.30,67.26
Z,0.07,0.32,1.15,60.67,-31.25,80.08
Z,0.11,0.85,1.05,5.49,-0.79,109.92
Z,0.08,0.93,0.95,13.73,-3.30,77.21
Z,0.07,0.97,0.84,21.91,-8.30,34.24
Z,0.07,1.06,1.01,1.40,-36.50,-11.90
Z,0.10,0.94,0.99,-26.55,-26.31,-34.55
Z,0.15,0.86,0.62,-59.63,-17.82,-57.68
Z,0.22,0.72,0.68,-57.80,-53.47,-116.21
Z,0.24,0.42,0.81,-46.20,-71.11,-154.05
Z,0.36,-0.01,0.77,-58.17,-72.51,-165.53
Z,0.44,-0.38,0.81,-43.82,-87.52,-167.36
Z,0.56,-0.61,1.25,-33.81,-70.86,-107.06
Z,0.58,-0.39,1.18,-34.55,-31.43,-43.70
Z,0.59,-0.26,1.09,-21.18,-20.69,-35.40
Z,0.52,-0.57,1.11,17.03,-19.96,-44.01
Z,0.43,-0.31,0.96,-21.18,2.44,8.97
Z,0.42,-0.12,1.00,-18.13,-0.55,16.72
Z,0.40,-0.16,1.14,8.79,-6.47,7.02
Z,0.45,-0.25,1.21,17.94,-0.43,8.42
Z,0.44,-0.35,1.45,26.06,23.56,25.45
Z,0.36,-0.26,1.40,29.11,61.83,58.41
Z,0.29,-0.16,1.41,50.29,80.93,66.89
Z,0.15,-0.13,1.29,70.07,114.81,79.28
Z,0.12,0.27,1.02,47.97,145.26,108.52
Z,0.04,0.34,0.83,57.31,143.86,102.84
Z,-0.01,0.24,0.48,50.48,139.04,95.03
Z,0.04,0.34,0.40,32.41,99.30,93.93
Z,0.00,0.48,0.62,55.11,26.86,48.83
Z,-0.00,0.40,0.78,39.79,16.54,16.72
Z,0.03,0.35,0.63,19.59,29.42,19.47
Z,0.10,0.49,0.69,15.44,14.77,25.51
Z,0.06,0.56,0.81,0.67,4.39,10.25
Z,0.07,0.62,0.70,-15.20,11.96,7.63
Z,0.08,0.88,0.61,-19.17,-4.52,-8.12
Z,0.00,0.72,0.77,0.61,-25.94,-45.41
Z,-0.06,0.84,0.60,-45.78,-8.85,-38.82
Z,-0.02,0.90,0.70,-39.49,-40.59,-86.61
Z,0.01,0.50,0.83,-28.14,-56.09,-125.98
Z,0.10,0.16,0.93,-46.45,-55.91,-129.94
Z,0.07,-0.13,1.16,-34.85,-48.16,-132.14
Z,0.05,-0.28,1.05,-40.71,-18.55,-113.89
Z,0.03,-0.41,0.97,-34.12,-8.61,-85.27
Z,0.02,-0.45,1.04,-22.71,-13.79,-66.04
Z,0.03,-0.44,1.10,-10.93,-1.71,-38.21
Z,0.05,-0.35,0.99,-10.50,14.53,-11.96
Z,0.06,-0.19,0.94,-18.31,13.12,0.12
Z,0.05,-0.30,0.89,7.57,-2.99,-10.44
Z,0.09,-0.27,0.80,-0.55,-9.22,10.44
Z,0.08,-0.25,0.76,4.21,-16.05,18.01
Z,0.10,-0.20,0.63,5.92,-25.09,29.05
Z,0.12,-0.28,0.60,20.39,-40.47,29.66
Z,0.19,-0.40,0.68,40.65,-59.27,49.74
Z,0.17,-0.26,0.73,39.67,-63.11,80.20
Z,0.16,-0.00,0.79,37.48,-67.75,97.53
Z,0.21,0.45,1.05,31.68,-77.76,99.79
Z,0.18,0.39,1.24,39.67,-73.12,66.83
Z,0.20,0.36,1.25,40.89,-55.42,61.52
Z,0.26,0.43,1.28,40.83,-39.73,61.10
Z,0.25,0.49,1.32,31.56,-30.09,55.66
Z,0.22,0.44,1.10,19.96,-3.42,41.26
Z,0.21,0.67,0.92,1.34,0.12,45.23
Z,0.21,0.83,0.96,-0.18,-10.93,29.05
Z,0.20,0.87,0.91,-20.81,-9.58,-10.13
Z,0.21,0.94,0.83,-42.05,-12.33,-39.06
Z,0.24,0.78,0.85,-40.47,-19.10,-72.45
Z,0.31,0.50,0.79,-51.27,-25.15,-104.74
Z,0.33,0.30,0.80,-40.53,-32.65,-127.20
Z,0.37,0.04,0.82,-42.05,-36.50,-139.77
Z,0.45,-0.37,0.80,-41.75,-38.76,-131.41
Z,0.51,-0.58,0.86,-31.80,-49.87,-111.45
Z,0.51,-0.45,1.08,-35.16,-38.64,-51.09
Z,0.51,-0.36,1.09,-10.62,-16.60,-31.56
Z,0.47,-0.40,1.06,-5.25,-7.45,-20.87
Z,0.40,-0.10,0.92,-29.17,3.17,12.33
Z,0.38,0.01,0.95,-20.51,-5.25,7.02
Z,0.35,-0.10,0.99,-1.16,-8.42,-2.75
Z,0.37,-0.12,0.92,2.99,-1.71,5.62
Z,0.38,-0.07,0.90,-2.26,-2.01,16.91
Z,0.39,0.03,0.97,4.64,-11.05,18.80
Z,0.51,-0.12,1.14,37.05,-11.90,9.46
Z,0.63,-0.24,1.12,41.56,-14.16,10.19
Z,0.56,-0.06,1.52,42.30,-22.34,15.01
Z,0.44,-0.03,1.50,43.33,17.03,7.75
Z,0.35,-0.36,1.37,53.16,97.96,31.01
Z,0.20,0.19,1.13,17.70,121.83,87.59
Z,0.07,0.37,1.10,16.85,120.61,77.51
Z,0.04,0.27,1.07,48.65,124.27,57.13
Z,-0.00,0.11,0.83,61.71,129.70,54.93
Z,0.01,0.22,0.71,46.51,121.58,73.18
Z,0.05,0.21,0.52,55.48,94.30,74.16
Z,0.05,0.27,0.63,61.10,63.48,68.24
Z,0.04,0.37,0.64,41.38,45.72,50.72
Z,0.06,0.41,0.53,22.64,34.61,27.77
Z,0.05,0.45,0.53,23.19,20.26,18.68
Z,-0.01,0.64,0.66,7.63,2.44,13.31
Z,-0.03,0.94,0.55,-29.85,6.59,11.17
Z,-0.03,1.03,0.47,-38.57,-8.24,-14.53
Z,-0.10,0.96,0.63,-23.93,-41.38,-65.98
Z,-0.05,0.94,0.73,-39.43,-48.40,-86.12
Z,0.01,0.54,0.85,-41.08,-56.09,-130.13
Z,0.03,0.12,0.89,-40.65,-48.58,-138.85
Z,0.06,-0.02,1.06,-30.09,-48.10,-133.12
Z,0.08,-0.19,1.12,-31.68,-24.17,-113.22
Z,0.06,-0.25,1.05,-32.65,-2.08,-87.71
Z,0.10,-0.38,1.06,-14.04,-2.81,-79.28
Z,0.10,-0.50,1.08,-13.18,-0.37,-47.49
Z,0.09,-0.44,0.98,-24.11,9.77,-19.04
Z,0.04,-0.22,0.97,-19.29,2.81,5.25
Z,0.05,-0.21,0.88,-6.77,-0.92,3.17
Z,0.07,-0.28,0.78,1.53,-6.90,5.43
Z,0.05,-0.25,0.70,6.29,-23.13,24.17
Z,0.07,-0.23,0.65,12.76,-37.90,32.53
Z,0.11,-0.29,0.67,27.77,-49.93,33.75
Z,0.20,-0.49,0.77,58.35,-64.88,48.22
Z,0.21,-0.34,0.88,40.65,-61.58,83.62
Z,0.21,0.01,0.87,20.39,-55.97,111.27
Z,0.19,0.25,0.96,47.30,-56.58,107.30
Z,0.20,0.49,1.02,36.25,-52.80,110.05
Z,0.22,0.61,1.11,35.40,-55.73,80.87
Z,0.22,0.46,1.06,46.69,-46.57,58.23
Z,0.20,0.73,1.10,27.04,-41.08,74.95
Z,0.21,0.95,1.16,14.71,-35.95,51.51
Z,0.24,0.80,1.10,9.89,-23.50,18.37
Z,0.25,0.63,1.02,7.75,-20.87,-4.94
Z,0.26,0.98,0.99,-38.88,-8.36,-0.49
Z,0.27,0.91,0.89,-38.57,-6.71,-35.40
Z,0.28,0.80,0.65,-62.01,-15.50,-71.53
Z,0.31,0.65,0.75,-63.29,-40.41,-119.75
Z,0.38,0.25,0.78,-45.90,-48.71,-152.16
Z,0.49,-0.36,0.78,-39.37,-60.55,-153.99
Z,0.51,-0.54,0.92,-35.46,-69.76,-122.01
Z,0.54,-0.41,1.07,-42.54,-47.12,-64.03
Z,0.55,-0.40,1.07,-18.74,-17.46,-42.72
Z,0.53,-0.47,0.95,-8.24,-6.71,-28.56
Z,0.48,-0.25,0.99,-15.50,-8.67,3.17
Z,0.45,-0.10,0.97,-11.78,-4.64,9.58
Z,0.42,-0.10,0.93,-3.60,-1.04,7.32
Z,0.49,-0.22,0.92,11.29,-9.22,6.29
Z,0.58,-0.26,1.16,26.12,-17.21,14.22
Z,0.60,-0.07,1.64,34.36,-11.90,12.88
Z,0.52,-0.33,1.49,61.71,57.74,6.71
Z,0.38,-0.31,1.43,57.62,92.90,39.18
Z,0.27,0.04,1.36,34.97,137.76,98.14
Z,0.19,0.26,1.14,47.91,160.22,103.27
Z,0.18,0.27,0.95,55.18,172.67,103.03
Z,0.07,0.37,0.51,66.59,161.74,98.88
Z,-0.00,0.41,0.43,60.30,138.37,87.04
Z,0.04,0.36,0.48,59.69,95.52,54.69
Z,0.09,0.40,0.50,56.03,48.52,45.72
Z,0.08,0.51,0.54,41.02,33.33,38.57
Z,0.02,0.61,0.46,14.77,24.35,23.93
Z,0.01,0.93,0.39,-20.02,5.13,19.53
Z,0.00,1.14,0.53,-30.03,-19.10,-5.31
Z,-0.04,0.84,0.62,-23.99,-37.90,-72.57
Z,-0.09,0.70,0.58,-37.23,-38.21,-80.14
Z,-0.02,0.76,0.66,-51.51,-47.30,-84.47
Z,0.03,0.37,0.96,-24.11,-71.35,-130.25
Z,0.04,0.18,1.06,-27.34,-64.15,-129.64
Z,0.11,0.03,1.10,-30.58,-36.44,-115.42
Z,0.11,-0.27,1.10,-21.55,-22.34,-109.38
Z,0.07,-0.39,1.10,-26.25,-14.22,-90.03
Z,0.04,-0.32,1.08,-35.10,-4.03,-52.80
Z,0.06,-0.31,1.02,-23.62,2.69,-40.83
Z,0.06,-0.28,0.98,-19.59,3.36,-22.83
Z,0.05,-0.22,0.98,-17.58,-3.42,-14.77
Z,0.05,-0.30,0.89,-2.69,-3.48,-11.66
