Alpha, X_Acc, Y_Acc, Z_Acc, X_Gyro, Y_Gyro, Z_Gyro
U,0.09,0.14,0.08,-28.14,86.43,-4.33
U,0.02,-0.04,0.08,0.31,36.44,-19.53
U,-0.01,-0.07,0.30,3.36,-27.16,-14.83
U,-0.07,-0.11,0.62,13.31,-56.15,-15.56
U,-0.05,-0.04,0.76,27.22,-60.85,-10.07
U,-0.05,-0.03,0.82,28.93,-49.07,-10.38
U,-0.04,-0.07,0.93,22.71,-43.52,-6.84
U,-0.02,0.00,1.05,4.21,-42.18,4.27
U,-0.04,0.13,1.12,-1.28,-32.59,1.46
U,-0.05,0.09,1.14,8.00,-23.99,-6.71
U,-0.07,0.00,1.11,11.90,-13.61,-8.79
U,-0.05,-0.01,1.07,3.36,-4.82,-8.00
U,-0.03,-0.02,1.03,7.14,-6.96,-8.54
U,-0.01,-0.08,1.04,1.34,-8.36,-5.00
U,-0.00,-0.02,1.05,0.73,0.79,-0.31
U,0.01,-0.03,0.95,4.52,2.44,-3.66
U,-0.01,-0.05,0.90,2.69,-4.76,1.59
U,-0.03,-0.02,0.93,7.14,-7.69,2.62
U,-0.02,0.03,0.89,2.99,-2.75,0.67
U,0.12,0.15,0.74,-1.04,-8.18,-1.83
U,0.21,0.12,0.77,17.03,-15.38,-17.58
U,0.40,-0.09,0.78,47.24,-12.02,-30.70
U,0.49,-0.19,0.79,41.32,-14.89,-25.27
U,0.33,-0.32,1.55,85.21,-33.87,-30.76
U,0.11,-0.26,1.73,6.65,33.75,11.54
U,-0.02,-0.08,1.43,-39.98,86.06,40.65
U,-0.35,-0.05,1.31,-24.35,105.10,36.80
U,-0.51,0.23,1.17,-63.11,110.90,48.40
U,-0.64,0.28,1.20,-70.37,104.13,48.95
U,-0.65,0.31,1.16,-59.27,128.30,39.18
U,-0.64,0.28,0.86,-84.41,140.01,38.88
U,-0.56,0.19,0.50,-51.70,132.02,30.82
U,-0.51,-0.08,0.25,-17.15,87.40,22.64
U,-0.39,0.08,0.18,-22.46,52.06,29.54
U,-0.26,0.04,0.24,-22.46,-0.73,-9.34
U,-0.11,-0.26,0.22,8.79,-45.59,-6.65
U,-0.00,-0.23,0.30,-3.30,-86.00,7.93
U,0.04,-0.08,0.62,-50.60,-121.28,14.28
U,0.06,-0.09,0.67,-32.23,-110.11,5.80
U,0.02,-0.14,0.63,-25.82,-112.00,6.71
U,0.01,-0.09,0.60,-16.11,-133.67,14.10
U,0.07,-0.01,0.70,-1.04,-151.00,12.88
U,0.11,0.11,0.87,12.70,-154.30,11.72
U,0.17,0.06,0.98,19.10,-167.30,-3.30
U,0.20,0.08,1.06,10.56,-169.25,-7.69
U,0.34,0.14,1.10,31.86,-158.63,-13.92
U,0.50,0.20,1.09,28.87,-159.12,-28.44
U,0.49,0.23,1.19,3.60,-169.01,-38.21
U,0.50,0.16,1.40,20.20,-148.68,-60.30
U,0.58,0.09,1.41,24.72,-131.41,-65.61
U,0.65,-0.02,1.47,-15.75,-102.97,-54.75
U,0.65,0.01,1.50,-45.17,-66.47,-58.04
U,0.62,-0.10,1.53,-12.51,-37.48,-73.61
U,0.63,-0.47,1.50,14.83,15.32,-68.79
U,0.62,-0.36,1.44,-17.70,65.73,-22.09
U,0.68,-0.06,1.21,-32.35,85.57,-7.51
U,0.63,-0.13,1.16,6.23,99.06,-33.14
U,0.57,-0.29,1.24,20.94,112.06,-29.72
U,0.50,-0.20,1.43,12.94,162.60,-6.59
U,0.55,0.07,0.95,-32.90,201.48,6.84
U,0.46,0.15,0.64,-43.70,182.98,1.77
U,0.21,0.02,0.41,-21.18,145.32,-16.72
U,0.14,-0.04,0.17,-28.32,87.95,-8.54
U,0.07,-0.04,0.07,-37.90,42.85,-5.13
U,0.05,-0.09,0.38,-5.00,-9.70,-12.63
U,0.02,-0.23,0.62,22.03,-22.40,-11.11
U,0.03,-0.05,0.74,7.20,-19.23,2.93
U,0.02,-0.03,0.84,27.10,-24.66,-5.68
U,0.04,-0.09,0.88,17.94,-25.09,-4.46
U,0.04,-0.07,1.01,12.57,-29.48,1.46
U,0.02,0.02,1.13,-5.74,-17.40,1.95
U,0.01,0.03,1.10,-5.37,-7.32,-1.95
U,0.01,-0.07,0.98,10.62,-7.57,-8.48
U,0.00,-0.09,1.01,5.13,-12.82,-3.72
U,0.02,-0.01,1.09,4.03,-12.51,1.22
U,0.05,-0.01,1.09,8.79,-1.46,-5.49
U,0.06,-0.06,1.03,5.86,3.97,-7.69
U,0.04,-0.09,0.93,6.53,2.14,-3.72
U,0.03,-0.03,0.92,0.31,-1.34,1.40
U,0.04,-0.00,0.85,16.72,4.64,-1.46
U,0.21,-0.01,0.69,34.73,7.32,-6.41
U,0.32,-0.05,0.61,32.47,-2.87,-14.04
U,0.35,-0.23,0.83,51.39,-30.64,-10.80
U,0.29,-0.45,1.30,76.54,-39.55,-4.21
U,0.16,-0.34,1.74,53.10,1.71,50.11
U,-0.01,0.24,1.69,-36.93,65.86,84.17
U,-0.21,0.28,1.57,-13.98,96.37,47.55
U,-0.35,0.13,1.50,-12.08,137.88,32.71
U,-0.32,0.17,1.15,-63.35,175.72,45.96
U,-0.37,0.17,0.82,-55.79,174.07,48.83
U,-0.43,0.26,0.44,-45.96,151.25,42.30
U,-0.41,0.26,0.10,-41.63,107.73,18.01
U,-0.38,0.12,-0.06,-24.78,60.06,3.36
U,-0.27,0.01,-0.04,-23.13,-14.83,-1.95
U,-0.14,0.01,0.08,2.93,-56.34,-6.29
U,0.04,-0.09,0.36,20.08,-100.46,-12.02
U,0.16,-0.14,0.49,-8.61,-132.39,2.93
U,0.20,-0.06,0.56,-26.00,-149.05,10.56
U,0.20,0.04,0.71,-13.43,-161.56,9.40
U,0.20,-0.08,0.90,24.54,-175.35,7.69
U,0.29,0.06,0.92,22.71,-186.65,21.91
U,0.33,0.35,1.03,-3.42,-201.05,16.48
U,0.36,0.29,1.26,18.92,-197.63,-6.65
U,0.41,0.23,1.30,11.17,-161.74,-22.71
U,0.53,0.42,1.35,-13.06,-154.42,-28.44
U,0.53,0.34,1.55,-10.74,-150.27,-48.22
U,0.60,0.17,1.54,-9.34,-116.15,-60.73
U,0.65,0.05,1.44,-14.22,-86.55,-66.89
U,0.67,0.03,1.44,-23.80,-62.01,-66.83
U,0.66,-0.17,1.42,-20.45,-20.02,-73.43
U,0.64,-0.29,1.46,-2.01,6.90,-67.75
U,0.61,-0.27,1.50,-9.64,62.56,-39.55
U,0.59,-0.18,1.47,-8.24,116.82,-23.62
U,0.55,-0.20,1.61,12.51,164.00,-23.07
U,0.64,-0.01,1.17,-36.62,231.75,-1.04
U,0.52,-0.06,0.86,-19.71,233.34,-12.08
U,0.42,-0.17,0.65,-9.64,220.28,-10.80
U,0.27,-0.04,0.28,-38.09,151.18,15.08
U,0.11,0.05,0.25,-36.68,95.58,10.68
U,-0.01,-0.05,0.37,-30.64,45.35,-11.60
U,-0.05,-0.04,0.37,2.69,8.30,-10.62
U,-0.06,-0.04,0.46,2.93,-16.36,-8.54
U,-0.05,-0.00,0.54,1.83,-39.55,-4.21
U,-0.04,-0.03,0.76,30.21,-54.08,-13.73
U,-0.03,-0.09,0.94,46.45,-53.41,-13.24
U,0.01,0.01,1.00,11.17,-36.38,5.92
U,0.04,0.10,1.00,-14.71,-30.27,5.49
U,0.00,0.01,1.06,8.06,-28.08,-7.14
U,-0.01,-0.07,1.10,9.70,-16.78,-1.71
U,-0.01,-0.01,1.06,2.14,-5.37,0.85
U,0.03,0.05,0.92,11.35,6.16,-9.40
U,0.07,-0.00,0.88,12.94,3.11,-12.51
U,0.15,-0.17,0.72,21.42,14.04,-14.47
U,0.21,-0.23,0.53,6.29,22.95,-0.79
U,0.17,-0.24,0.37,5.92,24.60,-3.66
U,0.12,-0.45,0.22,6.35,-27.10,19.90
U,-0.04,-0.31,1.18,46.45,-117.49,55.91
U,-0.11,0.17,1.84,31.31,-120.91,92.90
U,-0.16,0.73,2.28,20.57,-48.58,73.18
U,-0.07,0.66,2.17,24.72,18.74,27.34
U,-0.01,0.25,1.76,52.00,76.48,-7.14
U,-0.00,0.10,1.61,-10.93,96.19,4.39
U,0.00,0.21,1.39,-38.39,118.10,11.05
U,-0.00,0.21,1.02,-53.10,137.88,-13.49
U,-0.11,-0.20,0.76,-32.71,124.76,-27.95
U,-0.16,-0.16,0.72,-41.44,107.73,-3.97
U,-0.15,0.17,0.55,-65.98,87.40,9.52
U,-0.19,-0.04,0.48,-38.88,64.88,-11.11
U,-0.15,-0.12,0.32,-18.74,51.33,-4.21
U,-0.03,0.05,0.01,-21.73,-1.16,0.79
U,0.01,0.00,0.06,-29.24,-60.42,-15.93
U,0.03,-0.10,0.33,5.74,-112.73,-22.83
U,0.05,-0.25,0.62,39.67,-138.18,-5.98
U,0.10,-0.08,0.66,-2.44,-134.83,17.21
U,0.12,0.03,0.68,-14.53,-159.97,15.44
U,0.15,-0.05,0.78,17.33,-158.63,8.48
U,0.26,-0.17,0.94,34.42,-165.77,22.64
U,0.36,0.08,0.97,-9.77,-176.57,40.04
U,0.38,0.24,1.10,-19.23,-176.94,30.33
U,0.42,0.24,1.18,4.03,-157.35,-2.38
U,0.48,-0.00,1.25,6.41,-138.00,-20.87
U,0.55,0.14,1.17,-27.40,-129.21,-8.91
U,0.55,0.51,1.36,-26.92,-129.76,-33.08
U,0.65,0.10,1.47,4.09,-93.20,-93.38
U,0.72,-0.29,1.45,16.72,-69.70,-97.60
U,0.76,-0.13,1.35,-19.84,-36.19,-60.79
U,0.74,-0.04,1.36,-21.36,-11.41,-61.71
U,0.73,-0.25,1.39,9.77,32.29,-71.84
U,0.71,-0.28,1.41,10.50,88.75,-51.21
U,0.68,-0.29,1.37,-6.10,115.54,-38.15
U,0.66,-0.12,1.23,-22.16,167.66,-13.73
U,0.57,-0.06,1.11,-17.82,194.46,-17.33
U,0.51,-0.16,1.11,-16.30,216.37,-16.91
U,0.43,-0.26,0.96,-10.86,233.34,-4.39
U,0.39,-0.05,0.59,-64.88,217.16,26.43
U,0.22,0.14,0.02,-72.75,143.49,25.57
U,0.06,0.14,0.04,-34.06,62.32,-2.75
U,-0.02,-0.09,0.31,7.32,16.66,-21.42
U,-0.02,-0.12,0.51,-1.16,-17.15,-12.21
U,-0.06,-0.03,0.72,13.49,-39.31,-10.01
U,-0.06,-0.07,0.85,37.66,-46.94,-15.44
U,-0.03,-0.07,0.98,24.96,-43.27,-4.82
U,-0.01,0.02,0.96,5.80,-37.11,-3.66
U,-0.04,-0.05,0.98,16.78,-35.22,-10.44
U,-0.03,-0.09,0.99,3.54,-29.30,-3.30
U,-0.02,0.00,0.98,2.93,-25.33,1.04
U,0.02,0.09,0.89,13.18,-23.62,-8.79
U,0.01,-0.08,0.85,11.66,-29.30,-16.05
U,0.02,-0.14,0.84,4.15,-31.49,-9.46
U,0.10,0.00,0.94,3.72,-33.39,-3.97
U,0.13,-0.07,1.00,17.58,-28.20,-14.89
U,0.16,-0.24,0.96,20.87,-21.67,-6.23
U,0.18,-0.11,1.12,18.80,-37.48,7.39
U,0.25,0.11,1.29,11.96,-42.72,12.08
U,0.25,-0.28,1.52,29.48,-43.21,-4.15
U,0.18,-0.29,1.57,-9.89,-2.26,19.23
U,0.12,-0.19,1.40,-25.39,51.94,40.53
U,-0.03,0.05,1.55,6.59,75.07,37.17
U,-0.11,0.01,1.57,0.24,103.76,25.94
U,-0.10,-0.06,1.39,-30.70,149.96,34.73
U,-0.16,-0.02,1.01,-55.18,191.04,38.27
U,-0.23,-0.05,0.77,-37.29,194.46,39.86
U,-0.23,-0.04,0.55,-32.23,208.37,44.43
U,-0.25,-0.07,-0.01,-60.06,161.19,51.51
U,-0.29,0.07,-0.19,-70.25,100.16,58.90
U,-0.27,0.13,-0.10,-31.92,24.17,17.52
U,-0.22,-0.05,0.03,-14.22,-20.02,0.85
U,-0.16,0.07,0.17,-15.69,-84.53,2.62
U,-0.06,0.17,0.33,-26.98,-133.24,-13.79
U,0.05,0.13,0.44,1.65,-158.87,-35.58
U,0.06,-0.43,0.91,43.58,-195.19,-44.80
U,0.18,-0.37,0.79,-36.01,-195.50,17.64
U,0.24,-0.04,0.72,-45.29,-229.74,35.46
U,0.29,0.03,1.00,2.81,-241.58,8.12
U,0.32,-0.11,1.18,36.01,-235.96,-5.07
U,0.47,-0.25,1.47,51.51,-205.63,13.31
U,0.56,0.19,1.23,-50.11,-194.95,29.24
U,0.55,0.24,1.31,-25.21,-184.27,5.62
U,0.64,0.18,1.45,28.99,-149.54,-35.10
U,0.77,0.03,1.44,27.71,-117.61,-56.46
U,0.77,0.11,1.54,-20.69,-99.30,-60.73
U,0.81,-0.05,1.31,-13.61,-52.00,-88.38
U,0.78,-0.15,1.25,-0.67,-31.80,-94.67
U,0.76,0.02,1.23,-8.12,8.00,-94.54
U,0.73,-0.01,1.28,-13.67,50.11,-117.86
U,0.72,-0.29,1.21,8.79,83.37,-122.50
U,0.63,-0.63,1.48,13.12,130.74,-80.87
U,0.70,-0.28,1.66,-30.88,227.05,-16.30
U,0.80,-0.17,1.66,-47.85,295.47,2.93
U,0.96,-0.05,0.86,-46.88,369.69,9.46
U,0.83,-0.06,0.11,-62.87,337.40,11.23
U,0.23,-0.06,-0.43,-50.60,181.46,31.01
U,0.02,0.17,-0.20,-30.88,31.13,11.78
U,-0.14,0.04,0.13,-29.91,-39.49,-19.41
U,-0.15,-0.10,0.61,21.67,-71.23,-38.82
U,-0.13,-0.29,0.87,39.12,-67.14,-20.20
U,-0.07,-0.16,0.84,33.39,-59.45,2.93
U,-0.00,0.09,0.98,25.39,-62.38,-0.18
U,-0.01,0.02,1.12,30.33,-52.73,-13.73
U,0.00,-0.13,1.13,17.03,-30.27,-9.46
U,0.01,-0.03,1.05,-9.09,-25.02,4.03
U,-0.01,0.02,1.08,-3.54,-20.32,0.00
U,-0.01,-0.06,0.99,10.01,-2.99,-7.51
U,0.03,-0.12,0.80,14.04,-0.49,-3.30
U,0.14,-0.01,0.67,6.16,-8.91,4.70
U,0.23,-0.14,0.57,8.06,-28.26,-14.65
U,0.26,-0.43,0.60,32.17,-33.63,-21.91
U,0.49,-0.60,0.52,53.83,-49.32,15.01
U,0.47,-0.46,0.89,69.89,-127.50,59.94
U,0.34,-0.06,1.59,48.34,-158.39,91.06
U,0.17,0.38,2.26,54.44,-95.28,100.46
U,0.04,0.63,2.42,32.10,33.94,70.62
U,0.04,0.49,2.04,16.54,127.75,30.21
U,0.05,0.35,1.41,-22.28,202.15,11.54
U,-0.01,0.37,1.12,-44.07,202.82,17.58
U,-0.08,0.20,0.85,-8.12,209.66,8.30
U,-0.07,0.14,0.30,-39.12,201.84,16.54
U,-0.14,0.12,0.11,-37.96,168.21,7.32
U,-0.21,-0.15,-0.10,-27.04,93.87,4.52
U,-0.18,-0.12,-0.07,-23.56,-1.22,16.78
U,-0.14,0.11,0.00,-21.00,-63.60,20.57
U,0.03,0.11,0.14,-7.08,-136.35,-2.26
U,0.22,0.02,0.24,21.18,-175.54,-14.89
U,0.54,-0.02,0.54,35.89,-243.84,-15.26
U,0.60,-0.15,1.31,31.13,-273.44,7.32
U,0.51,-0.14,1.47,20.81,-227.84,28.69
U,0.51,0.22,1.11,-12.88,-157.78,50.78
U,0.50,0.34,0.95,-12.76,-145.08,21.36
U,0.55,0.31,1.01,-22.95,-147.71,5.43
U,0.60,0.26,1.31,-10.01,-150.39,-13.67
U,0.63,0.31,1.28,-32.10,-129.27,-25.63
U,0.61,0.26,1.27,-39.43,-116.39,-50.96
U,0.72,0.20,1.30,-16.97,-97.66,-73.85
U,0.74,0.08,1.38,-12.94,-81.54,-86.24
U,0.76,-0.15,1.53,-13.49,-32.23,-82.09
U,0.70,-0.20,1.58,-17.33,29.66,-71.84
U,0.66,-0.10,1.58,-28.20,86.49,-64.45
U,0.68,-0.19,1.44,-22.89,164.06,-68.54
U,0.67,-0.33,1.49,-6.96,223.94,-53.96
U,0.70,-0.18,1.35,-46.94,274.29,-26.98
U,0.69,0.12,0.79,-72.75,312.07,-11.29
U,0.55,0.03,0.44,-44.56,289.67,-15.93
U,0.34,-0.19,0.01,-15.75,206.24,-15.69
U,0.13,-0.14,-0.17,-40.53,65.73,6.96
U,0.02,0.06,0.17,-56.95,0.12,1.10
U,-0.09,-0.04,0.53,-29.42,-45.04,-26.31
U,-0.14,-0.27,0.82,42.72,-47.00,-21.30
U,-0.11,-0.18,0.87,24.54,-51.88,-1.77
U,-0.07,-0.01,0.84,15.75,-56.76,7.81
U,-0.04,0.13,0.99,27.77,-57.25,4.70
U,-0.06,-0.04,1.26,19.78,-36.38,-9.89
U,-0.02,-0.03,1.10,-2.99,-9.77,-2.44
U,-0.02,0.02,0.95,1.65,-10.07,-0.12
U,-0.04,0.01,0.96,6.84,-19.53,-7.51
U,-0.04,-0.09,1.00,17.46,-13.92,-8.61
U,-0.01,-0.12,0.91,12.94,-3.42,-5.25
U,0.02,-0.09,0.74,-5.86,-13.55,7.63
U,0.04,-0.00,0.72,-11.05,-21.61,16.24
U,-0.02,0.09,0.80,-18.98,-19.10,21.67
U,0.01,0.06,0.64,-1.89,2.69,16.66
U,0.05,-0.18,0.37,28.81,-1.34,-8.30
U,0.18,-0.37,0.71,37.54,-49.93,-4.21
U,0.17,-0.41,1.21,46.63,-65.06,8.36
U,0.14,-0.05,1.74,29.72,-41.44,45.41
U,0.10,0.06,2.01,39.12,30.40,29.36
U,0.05,0.07,1.89,18.31,71.23,22.64
U,-0.08,-0.02,1.63,-6.16,101.01,17.46
U,-0.14,0.18,1.55,-39.98,115.54,25.57
U,-0.17,0.15,1.34,-30.46,127.44,24.60
U,-0.21,0.04,0.97,-47.18,135.93,19.29
U,-0.27,-0.06,0.82,-50.29,123.72,14.40
U,-0.28,-0.00,0.72,-50.35,122.25,17.94
U,-0.28,-0.06,0.40,-42.97,103.21,20.94
U,-0.33,-0.06,0.40,-38.82,75.99,29.48
U,-0.31,-0.00,0.35,-30.88,53.65,21.12
U,-0.23,0.09,0.11,-72.45,23.68,15.20
U,-0.16,0.03,-0.03,-44.56,-13.73,1.28
U,-0.05,-0.03,0.03,-20.08,-91.19,-11.17
U,0.10,-0.22,0.41,-18.19,-151.92,-23.68
U,0.17,-0.17,0.59,-12.02,-177.12,-14.89
U,0.21,-0.13,0.57,13.49,-211.36,-9.22
U,0.24,-0.11,0.60,40.16,-237.06,-1.77
U,0.43,-0.20,0.88,66.22,-281.43,7.75
U,0.58,-0.06,1.25,25.15,-291.32,40.22
U,0.64,0.31,1.48,5.62,-273.01,48.10
U,0.64,0.36,1.53,29.97,-208.01,1.77
U,0.70,0.33,1.35,29.36,-171.45,-17.94
U,0.75,0.31,1.19,28.32,-156.74,-25.94
U,0.78,0.43,1.40,-3.48,-142.27,-37.60
U,0.84,0.46,1.55,-33.14,-101.14,-72.75
U,0.82,-0.02,1.44,-7.08,-31.25,-122.68
U,0.82,-0.33,1.17,-21.85,15.81,-113.77
U,0.78,-0.24,1.16,-43.40,35.40,-88.75
U,0.68,-0.12,1.49,-25.76,91.49,-72.94
U,0.74,-0.24,1.66,-11.41,202.21,-84.90
U,0.81,-0.43,1.57,-21.30,267.27,-66.77
U,0.83,-0.17,1.14,-95.28,308.96,-8.24
U,0.74,0.02,0.44,-99.91,328.67,7.63
U,0.53,-0.10,0.00,-58.59,281.19,13.37
U,0.22,-0.18,-0.08,-20.32,140.75,27.47
U,0.06,-0.13,0.09,-28.69,58.53,30.76
U,-0.07,-0.01,0.58,-29.85,-12.33,8.85
U,-0.15,-0.02,0.72,-18.07,-8.42,3.60
U,-0.14,-0.02,0.68,8.67,-6.16,-0.67
U,-0.12,-0.14,0.61,27.10,-26.49,-14.89
U,-0.11,-0.14,0.92,22.34,-57.98,-1.34
U,-0.13,-0.04,1.16,24.17,-57.07,6.90
U,-0.09,0.06,1.16,-0.37,-26.25,-0.61
U,-0.09,-0.04,1.03,3.42,-14.89,-10.01
U,-0.08,-0.07,0.95,1.53,-24.41,-13.06
U,-0.08,-0.13,1.12,12.88,-25.09,-13.61
U,-0.06,-0.13,1.17,12.27,-12.94,-9.83
U,-0.01,-0.09,0.96,5.55,1.22,-4.82
U,-0.04,-0.12,0.90,12.02,-6.10,-6.59
U,-0.05,-0.09,0.97,-2.20,-14.77,-0.79
U,-0.04,0.01,1.00,-6.96,-9.16,-1.10
U,-0.05,-0.05,0.92,4.94,-5.43,-8.48
U,-0.04,-0.10,0.87,3.17,-7.02,-7.75
U,-0.04,-0.08,0.89,12.51,-14.71,-5.13
U,-0.02,-0.02,0.91,8.24,-14.71,-3.17
U,0.03,-0.01,0.82,10.38,-11.66,-9.40
U,0.09,-0.07,0.81,7.39,-15.38,-13.31
U,0.21,-0.30,0.86,23.74,-19.71,-15.75
U,0.24,-0.52,1.14,41.93,-28.69,5.86
U,0.15,-0.52,1.37,13.06,-28.69,36.74
U,0.01,-0.14,1.76,3.54,-1.34,67.87
U,-0.11,-0.09,2.02,-10.68,82.03,67.08
U,-0.09,-0.04,1.72,-26.79,141.42,71.72
U,-0.15,-0.00,1.17,-37.96,166.26,66.71
U,-0.24,-0.02,1.01,-41.02,158.51,60.12
U,-0.31,0.02,0.89,-47.42,140.93,53.53
U,-0.33,0.00,0.60,-42.36,131.77,43.70
U,-0.34,0.04,0.45,-59.27,116.58,42.97
U,-0.33,0.04,0.23,-50.66,90.82,31.56
U,-0.34,0.02,0.05,-44.19,57.19,20.45
U,-0.28,0.01,-0.14,-50.60,19.53,18.37
U,-0.19,0.04,-0.24,-61.65,-67.87,1.04
U,-0.08,0.01,-0.15,-46.51,-130.37,-14.28
U,0.12,-0.06,0.26,10.93,-205.87,-29.48
U,0.26,-0.21,0.42,-8.42,-266.17,-18.31
U,0.37,-0.06,0.49,-6.53,-300.17,-2.93
U,0.51,0.02,1.14,62.87,-337.77,-7.45
U,0.58,0.21,1.52,18.68,-288.45,-5.68
U,0.61,0.14,1.51,14.04,-241.09,-30.64
U,0.72,0.35,1.22,13.49,-204.41,-47.79
U,0.81,0.27,1.22,23.86,-211.55,-80.20
U,0.90,-0.01,1.51,35.83,-185.97,-88.20
U,0.89,0.11,1.79,-37.05,-122.50,-75.50
U,0.91,0.28,1.95,-57.50,-57.92,-99.18
U,0.87,-0.17,1.55,-21.12,39.06,-142.33
U,0.81,-0.42,1.24,-33.33,86.00,-111.82
U,0.79,-0.49,1.51,-17.09,114.01,-81.30
U,0.82,-0.38,1.81,-36.25,223.08,-37.60
U,0.97,-0.16,1.25,-62.93,315.12,-8.67
U,1.00,0.02,0.41,-92.59,320.19,-5.19
U,0.35,-0.20,0.01,-64.39,216.43,-7.63
U,0.23,-0.14,0.20,-28.75,169.43,6.10
U,0.12,-0.15,0.23,-37.72,90.76,-5.25
U,-0.00,-0.20,0.28,-48.10,25.09,0.00
U,-0.03,-0.10,0.40,-26.79,-8.97,1.53
U,-0.08,-0.13,0.65,20.14,-46.33,-4.94
U,-0.09,-0.10,0.85,28.63,-52.49,-7.69
U,-0.01,-0.11,0.94,33.69,-41.20,-4.88
U,0.01,-0.11,1.02,17.09,-36.62,-4.21
U,0.02,-0.09,1.04,5.98,-31.56,-2.01
U,0.03,-0.08,1.05,-3.36,-21.12,-5.55
U,0.02,-0.16,1.05,8.42,-17.76,-8.18
U,0.02,-0.14,1.03,8.24,-16.24,-3.11
U,0.01,-0.06,1.10,4.03,-12.33,-8.85
U,0.02,-0.14,1.03,12.63,-1.28,-10.07
U,0.03,-0.21,0.89,3.97,0.61,-3.72
U,0.03,-0.10,0.84,-2.50,-12.82,3.91
U,0.03,-0.02,0.85,0.73,-18.13,2.50
U,0.07,-0.04,0.77,6.53,-13.55,-9.95
U,0.16,-0.10,0.49,8.79,-22.71,-11.78
U,0.22,-0.13,0.42,13.98,-51.03,-15.99
U,0.33,-0.20,0.66,31.68,-99.55,-15.75
U,0.39,-0.46,1.28,85.27,-124.63,-17.64
U,0.39,-0.66,2.26,40.04,-73.36,51.45
U,0.30,0.01,2.35,-36.74,55.36,100.40
U,0.28,0.04,2.10,-16.85,139.59,67.26
U,0.25,-0.16,1.46,-11.17,223.14,53.83
U,0.10,-0.03,0.85,-51.70,204.53,68.73
U,-0.04,-0.07,0.79,-60.00,181.09,58.17
U,-0.17,-0.09,0.84,-72.14,175.84,63.66
U,-0.18,0.02,0.50,-63.72,181.21,70.68
U,-0.22,0.04,0.18,-40.71,156.01,61.65
U,-0.27,0.04,-0.07,-45.17,106.08,53.53
U,-0.27,0.07,-0.18,-32.53,57.50,50.60
U,-0.16,0.10,-0.28,-27.40,-25.70,36.99
U,-0.04,0.05,-0.19,-37.48,-135.07,9.03
U,0.09,-0.11,0.05,-20.08,-193.79,-13.61
U,0.20,-0.21,0.49,-25.70,-257.26,-3.72
U,0.34,0.05,0.58,-14.10,-281.98,5.25
U,0.52,0.07,0.98,37.90,-327.21,-17.33
U,0.58,0.11,1.74,21.06,-305.30,-19.96
U,0.67,0.58,1.50,-48.77,-253.91,-35.83
U,0.68,0.29,1.55,17.76,-221.80,-111.69
U,0.76,-0.06,1.67,41.69,-180.97,-114.44
U,0.77,-0.08,1.76,9.16,-157.47,-91.86
U,0.78,0.16,1.71,-58.04,-79.22,-100.59
U,0.79,-0.31,1.45,-0.73,5.00,-144.23
U,0.77,-0.53,1.20,-11.29,32.29,-124.33
U,0.64,-0.44,1.41,-43.88,57.43,-74.40
U,0.54,-0.49,1.78,-12.94,103.94,-60.61
U,0.58,-0.40,1.89,-17.40,227.36,-33.39
U,0.73,-0.20,1.34,-65.00,321.41,-8.18
U,0.71,-0.01,0.89,-75.26,338.75,1.71
U,0.46,0.00,-0.17,-54.38,290.10,5.00
U,0.18,0.18,-0.33,-20.45,153.50,-3.36
U,0.11,-0.01,-0.04,-12.45,53.41,-41.44
U,0.04,-0.33,0.35,-9.46,-24.66,-42.05
U,0.04,-0.23,0.58,1.10,-50.84,-16.91
U,-0.03,-0.14,0.74,8.67,-53.28,-10.25
U,-0.03,-0.21,0.76,27.34,-54.26,-1.59
U,-0.01,-0.10,0.96,32.59,-67.63,7.32
U,-0.05,0.06,1.27,13.31,-60.06,-2.62
U,-0.01,-0.12,1.25,32.41,-23.62,-16.66
U,0.02,-0.24,1.19,24.48,-10.68,-12.57
U,0.02,-0.13,1.04,-11.05,-11.41,3.91
U,-0.00,-0.06,1.04,-9.46,-11.96,3.36
U,-0.03,-0.06,1.03,1.59,-6.41,-1.89
U,-0.02,-0.07,0.88,9.46,-5.49,-3.36
U,-0.00,-0.05,0.84,22.95,-13.06,-4.46
U,0.04,0.01,0.87,45.84,-18.80,-7.81
U,0.08,0.00,0.89,80.02,-15.56,-19.78
U,0.10,-0.12,0.95,42.05,-12.70,-14.59
U,0.24,-0.47,1.15,24.35,-38.45,14.89
U,0.14,-0.48,1.74,48.95,-54.63,41.99
U,-0.01,-0.05,2.35,7.63,33.45,59.69
U,0.09,-0.20,1.79,-9.89,182.31,41.44
U,0.12,-0.20,1.31,-47.79,230.71,53.53
U,-0.02,-0.04,0.73,-73.12,224.67,76.05
U,-0.22,0.04,0.53,-83.50,174.62,83.50
U,-0.29,0.16,0.48,-90.39,147.40,74.65
U,-0.34,0.04,0.35,-58.90,119.87,58.90
U,-0.35,0.04,0.15,-44.74,99.91,59.69
U,-0.34,0.07,-0.02,-49.01,53.10,63.72
U,-0.30,0.35,-0.14,-50.60,0.18,52.31
U,-0.24,0.33,-0.23,-45.17,-45.35,21.67
U,-0.10,0.12,-0.33,-16.91,-133.12,-19.35
U,0.15,0.04,-0.07,-18.62,-247.86,-41.38
U,0.48,-0.01,0.32,44.07,-344.06,-42.79
U,0.64,-0.21,1.45,71.96,-409.97,-39.67
