Alpha, X_Acc, Y_Acc, Z_Acc, X_Gyro, Y_Gyro, Z_Gyro
D,-0.61,-0.30,0.24,3.48,-98.21,-20.63
D,-0.53,-0.05,0.70,-31.37,-108.52,38.94
D,-0.40,0.33,0.68,-2.01,-82.15,43.64
D,-0.25,0.40,1.05,22.58,-94.12,-7.93
D,-0.20,0.01,0.99,-6.96,-50.60,-18.31
D,-0.19,0.10,1.20,1.04,-50.23,-2.14
D,-0.17,0.27,1.06,-1.46,-4.27,-3.17
D,-0.19,0.12,1.01,-2.20,-10.80,-19.96
D,-0.31,0.05,0.94,-12.08,-5.07,-10.44
D,-0.40,0.02,0.94,-1.95,-0.67,-13.61
D,-0.40,0.02,0.80,-9.89,5.55,-10.62
D,-0.41,-0.02,0.93,-4.70,-11.72,-3.17
D,-0.44,0.04,0.89,0.61,-7.08,1.34
D,-0.44,0.05,0.91,1.77,-7.75,0.37
D,-0.45,0.05,0.76,1.71,-4.21,3.42
D,-0.45,0.08,0.88,3.66,-12.02,5.92
D,-0.40,0.11,0.72,0.79,-9.52,4.82
D,-0.35,0.04,0.79,2.93,-15.75,-0.49
D,-0.33,0.07,0.73,2.56,-19.35,5.13
D,-0.29,0.07,0.65,0.00,-13.43,8.97
D,-0.26,0.17,0.51,-2.08,-20.08,11.96
D,-0.29,0.01,0.64,1.04,-45.65,-3.78
D,-0.25,0.08,0.75,-0.79,-50.05,5.62
D,-0.17,0.11,0.67,-2.26,-45.84,3.66
D,-0.18,-0.01,0.63,0.98,-54.50,-2.20
D,-0.15,0.06,0.70,-2.08,-75.07,8.67
D,-0.09,0.21,0.80,-16.48,-85.27,10.50
D,-0.14,0.12,0.84,-3.66,-82.70,0.85
D,-0.15,-0.04,0.97,5.49,-90.88,-7.51
D,-0.07,0.05,1.13,-14.10,-87.83,18.13
D,-0.12,0.23,1.30,-3.97,-84.90,7.14
D,-0.13,0.07,1.40,0.06,-75.56,-10.80
D,-0.06,0.09,1.41,-6.35,-56.70,6.65
D,-0.00,0.17,1.53,-3.85,-47.85,6.23
D,-0.06,0.10,1.24,4.58,-20.51,-4.46
D,-0.04,-0.01,1.25,-0.98,-17.82,-0.67
D,0.02,0.17,1.23,-6.41,-12.02,8.18
D,0.02,0.04,1.35,6.04,4.46,-3.54
D,0.01,0.07,1.39,20.08,30.76,-3.36
D,-0.00,0.04,1.60,30.82,43.09,-6.65
D,-0.04,-0.05,1.76,48.10,95.15,-11.41
D,-0.12,-0.08,1.57,50.60,140.93,5.43
D,-0.23,0.08,1.22,62.26,169.13,27.59
D,-0.26,0.15,0.96,66.83,165.89,16.72
D,-0.29,0.19,0.74,64.82,174.44,26.79
D,-0.32,0.35,0.34,42.85,137.94,24.60
D,-0.38,0.42,0.18,20.57,63.29,16.60
D,-0.43,0.44,0.61,20.81,22.16,5.31
D,-0.40,0.32,0.53,2.08,36.74,-11.72
D,-0.36,0.41,0.47,-11.41,29.48,-11.23
D,-0.37,0.59,0.60,-7.87,12.45,-24.72
D,-0.35,0.40,0.68,2.56,1.71,-61.46
D,-0.33,0.34,0.56,-6.59,4.52,-58.72
D,-0.35,0.43,0.59,-20.08,-11.78,-60.67
D,-0.31,0.40,0.38,-25.70,-15.81,-77.76
D,-0.33,0.20,0.54,-5.00,-35.22,-94.42
D,-0.34,0.11,0.58,-8.54,-34.79,-82.70
D,-0.35,0.07,0.52,-17.03,-40.41,-79.41
D,-0.29,0.01,0.67,-21.67,-50.35,-80.02
D,-0.24,0.03,0.56,-12.76,-54.57,-83.74
D,-0.27,-0.15,0.73,-14.40,-65.12,-94.12
D,-0.29,-0.38,0.66,-36.25,-60.97,-83.74
D,-0.24,-0.46,0.76,-12.08,-78.37,-61.04
D,-0.27,-0.41,0.82,-7.20,-74.58,-38.88
D,-0.17,-0.33,0.84,-7.02,-91.43,-26.00
D,-0.14,-0.42,1.00,-4.15,-105.35,-28.56
D,-0.19,-0.57,1.16,12.02,-90.09,-5.13
D,-0.10,-0.32,1.11,11.41,-79.22,27.40
D,-0.03,-0.37,1.13,5.74,-85.02,25.33
D,-0.08,-0.57,1.32,15.75,-74.40,39.49
D,-0.13,-0.32,1.16,6.90,-64.27,81.54
D,-0.09,-0.22,1.18,-5.74,-74.10,92.29
D,-0.00,-0.08,1.41,-7.69,-67.14,97.78
D,0.02,0.03,1.49,26.25,-41.38,98.75
D,-0.01,0.32,1.10,25.27,-2.44,93.69
D,-0.04,0.29,1.05,11.66,-14.83,55.24
D,-0.07,0.30,0.96,7.69,-9.83,47.24
D,-0.09,0.34,0.96,13.79,-9.58,34.18
D,-0.04,0.36,0.92,5.49,-9.70,14.22
D,-0.01,0.21,0.91,1.89,-6.65,-2.87
D,0.01,0.04,0.94,7.63,-2.32,-10.38
D,0.03,0.05,0.92,8.42,-1.28,-7.02
D,0.03,0.05,1.09,12.15,-4.03,-8.36
D,0.07,0.18,1.32,23.68,15.87,-17.33
D,0.11,0.10,1.42,38.09,53.77,-41.63
D,0.06,-0.09,1.39,28.08,94.12,-48.52
D,0.03,-0.12,1.29,24.11,120.18,-47.55
D,-0.07,-0.21,1.28,41.50,130.00,-41.93
D,-0.26,0.11,1.13,4.64,149.05,-26.79
D,-0.36,-0.23,0.77,13.61,163.39,-50.42
D,-0.50,-0.05,0.91,-0.79,97.78,10.31
D,-0.64,0.18,1.13,6.71,108.64,15.20
D,-0.68,0.01,0.76,9.58,146.91,-2.14
D,-0.70,0.05,0.61,3.72,115.66,13.73
D,-0.76,0.26,0.50,18.86,87.59,14.71
D,-0.77,0.26,0.58,28.99,64.70,2.14
D,-0.73,0.16,0.50,9.03,51.15,-11.17
D,-0.68,0.22,0.56,1.89,43.64,-10.38
D,-0.64,0.01,0.62,18.62,55.54,-23.56
D,-0.64,0.04,0.28,5.19,71.72,-12.33
D,-0.68,-0.06,-0.09,-6.65,54.32,-17.03
D,-0.62,0.04,0.18,0.49,-34.79,0.55
D,-0.61,-0.04,0.41,3.42,-44.43,1.83
D,-0.60,0.07,0.48,8.36,-53.53,11.54
D,-0.55,0.03,0.23,-0.12,-56.64,6.90
D,-0.51,-0.08,0.17,-4.70,-91.19,10.01
D,-0.36,0.07,0.69,-15.20,-128.72,33.20
D,-0.25,0.25,0.77,26.00,-94.42,27.34
D,-0.21,0.24,0.59,11.60,-86.79,18.37
D,-0.18,-0.12,0.51,-3.11,-117.00,16.24
D,-0.15,0.35,0.90,0.06,-100.04,43.52
D,-0.12,0.38,0.65,9.22,-91.80,15.69
D,-0.16,0.07,0.76,-16.97,-94.18,-0.06
D,-0.19,0.09,0.78,-17.64,-100.77,8.79
D,-0.12,0.17,0.89,-16.60,-102.66,7.63
D,-0.10,0.07,0.91,-31.01,-94.30,1.89
D,-0.08,0.05,0.86,-25.63,-95.70,5.00
D,-0.08,0.11,0.98,-21.48,-100.04,6.53
D,-0.02,-0.01,1.08,-14.04,-94.36,4.46
D,-0.03,0.06,1.24,-17.33,-93.69,15.38
D,-0.03,0.12,1.35,-12.76,-84.53,9.58
D,0.03,-0.02,1.36,-5.00,-69.03,0.18
D,0.05,0.14,1.39,-10.62,-51.21,19.65
D,0.03,0.20,1.49,-5.68,-38.39,5.13
D,0.07,0.11,1.32,-7.63,-12.88,-4.46
D,0.06,0.01,1.33,-3.66,-2.44,-3.17
D,0.04,0.14,1.34,10.44,17.03,-1.95
D,0.07,0.09,1.47,24.35,26.37,-14.95
D,0.04,-0.05,1.82,42.72,65.19,-17.76
D,0.02,-0.10,1.83,52.67,119.51,-9.03
D,-0.11,-0.01,1.29,68.18,192.99,8.61
D,-0.22,0.05,0.99,60.97,196.41,11.96
D,-0.25,0.07,0.89,57.50,174.07,18.92
D,-0.30,0.28,0.60,22.16,142.70,33.14
D,-0.32,0.31,0.47,28.81,93.69,18.68
D,-0.37,0.25,0.54,30.15,71.59,11.54
D,-0.34,0.33,0.40,-4.27,56.21,14.83
D,-0.37,0.34,0.56,-5.80,21.48,7.75
D,-0.36,0.37,0.60,3.42,28.99,-3.36
D,-0.36,0.52,0.62,17.82,7.81,-13.98
D,-0.38,0.52,0.78,15.08,-2.38,-36.19
D,-0.37,0.36,0.59,3.36,11.11,-61.28
D,-0.39,0.37,0.65,-6.53,-6.23,-61.83
D,-0.38,0.39,0.68,-16.97,-12.70,-73.43
D,-0.36,0.15,0.48,-23.07,-5.98,-85.75
D,-0.38,0.17,0.50,-21.67,-27.16,-75.07
D,-0.37,0.12,0.76,-10.74,-39.00,-76.54
D,-0.35,0.16,0.42,-12.21,-28.99,-76.23
D,-0.34,0.12,0.52,-9.09,-59.45,-91.86
D,-0.31,-0.23,0.75,-9.83,-63.29,-94.30
D,-0.29,-0.25,0.59,-25.94,-55.91,-59.63
D,-0.31,-0.14,0.61,-28.26,-65.61,-47.85
D,-0.28,-0.18,0.76,-13.61,-83.80,-52.49
D,-0.23,-0.28,0.81,-3.42,-73.91,-54.20
D,-0.23,-0.40,0.73,2.38,-66.59,-37.72
D,-0.18,-0.37,0.74,-4.64,-96.37,-13.37
D,-0.09,-0.39,0.92,-12.08,-109.01,-9.03
D,-0.07,-0.45,1.02,-10.74,-111.33,12.82
D,-0.03,-0.26,1.20,-0.12,-100.28,32.53
D,0.01,-0.28,1.27,3.85,-95.70,35.22
D,0.05,-0.37,1.07,-10.13,-83.92,43.21
D,0.00,-0.37,1.22,-7.57,-88.99,56.40
D,0.07,-0.25,1.32,2.99,-96.07,81.24
D,0.18,-0.14,1.07,0.49,-64.09,78.55
D,0.13,-0.41,1.18,-8.18,-91.06,81.18
D,0.15,0.18,1.32,4.82,-66.22,118.16
D,0.16,0.36,1.32,23.62,-38.39,77.64
D,0.17,0.35,1.23,16.05,-13.31,40.47
D,0.14,-0.05,0.95,10.56,-3.36,23.86
D,0.11,0.14,0.85,-1.89,-19.29,33.51
D,0.13,0.22,1.18,-4.82,-21.79,23.99
D,0.17,0.01,0.93,15.93,16.11,-8.97
D,0.16,-0.01,0.90,14.10,16.05,-10.25
D,0.16,-0.08,0.96,6.53,-3.30,-11.23
D,0.19,-0.06,1.01,11.84,3.66,-5.74
D,0.18,-0.03,1.13,14.95,13.79,-10.86
D,0.18,-0.10,1.39,20.81,47.97,-16.17
D,0.21,-0.21,1.58,24.17,93.20,-19.71
D,0.11,-0.08,0.96,35.16,151.86,2.01
D,-0.05,-0.29,1.38,73.79,101.07,-9.46
D,-0.21,-0.09,1.33,65.12,131.23,12.02
D,-0.28,-0.15,1.15,71.72,175.42,-7.45
D,-0.32,0.09,0.89,54.38,179.99,49.32
D,-0.43,0.28,0.90,37.11,153.56,49.68
D,-0.51,0.28,0.96,28.93,134.46,32.65
D,-0.56,0.43,1.00,9.22,125.79,23.50
D,-0.57,0.03,0.80,13.18,167.42,-9.16
D,-0.63,0.23,0.40,-0.31,111.33,13.18
D,-0.66,0.13,0.52,-11.47,81.42,2.08
D,-0.66,0.16,0.15,13.24,61.04,13.37
D,-0.64,0.33,0.52,21.61,-0.92,-20.63
D,-0.69,-0.11,0.55,53.34,11.60,-34.12
D,-0.51,0.29,-0.05,12.33,-6.90,3.23
D,-0.51,0.13,0.16,20.02,-73.18,-11.66
D,-0.52,0.10,0.93,12.02,-67.32,-3.17
D,-0.37,0.26,0.17,0.18,-46.08,-13.79
D,-0.38,0.06,0.39,11.72,-99.06,-24.05
D,-0.37,-0.14,0.58,4.58,-95.58,-10.38
D,-0.23,0.12,0.53,25.15,-101.44,40.59
D,-0.13,0.37,0.56,10.13,-113.77,46.33
D,-0.08,0.31,0.75,28.14,-139.77,0.85
D,-0.22,-0.11,0.85,-22.03,-125.92,0.37
D,-0.20,0.05,0.88,-22.28,-102.84,28.87
D,-0.12,0.36,0.80,-4.64,-85.57,36.01
D,-0.09,0.09,0.82,-7.57,-89.23,18.68
D,-0.04,0.02,0.81,-34.73,-101.68,39.67
D,-0.06,0.23,0.88,-19.41,-109.50,52.31
D,-0.00,0.29,0.98,-18.43,-112.24,38.45
D,0.11,0.10,0.89,-22.40,-99.73,6.47
D,0.01,-0.02,1.22,-8.85,-114.69,22.09
D,0.11,0.20,1.25,-12.51,-85.45,36.56
D,0.21,0.37,1.37,-5.55,-56.15,18.80
D,0.27,0.34,1.24,4.15,-30.21,-7.63
D,0.09,0.03,1.29,5.86,-55.97,-9.77
D,0.12,0.21,1.21,-6.53,-24.84,16.97
D,0.24,0.50,1.38,-0.61,-18.13,7.63
D,0.19,0.29,1.33,18.01,21.91,-25.82
D,0.11,0.24,1.05,4.15,44.80,-36.87
D,0.12,0.09,1.17,3.48,39.43,-49.07
D,0.07,0.33,1.33,6.77,61.71,-31.43
D,0.08,0.25,1.50,35.34,89.23,-47.00
D,0.05,0.12,0.87,37.11,170.72,-57.62
D,-0.15,0.20,1.00,55.05,49.87,-37.41
D,-0.21,-0.07,1.41,89.72,19.10,-52.92
D,-0.21,0.18,1.21,55.54,82.15,13.43
D,-0.01,0.78,0.96,-28.38,124.51,31.86
D,-0.17,0.55,0.98,23.01,83.56,-50.84
D,-0.35,0.04,1.06,38.76,49.93,-52.25
D,-0.48,0.46,0.83,-24.96,82.52,-3.60
D,-0.46,0.41,0.74,48.10,62.93,-63.05
D,-0.47,0.22,0.60,72.14,59.69,-54.81
D,-0.37,0.43,0.54,69.15,42.54,-24.41
D,-0.30,0.83,0.74,34.79,45.90,-49.87
D,-0.39,0.39,0.52,17.52,80.08,-123.11
D,-0.39,0.15,0.57,16.60,56.40,-116.27
D,-0.40,0.49,0.39,-0.98,56.15,-66.89
D,-0.38,0.40,0.27,-11.60,31.07,-78.06
D,-0.44,0.11,0.45,21.55,-24.05,-76.54
D,-0.40,0.22,0.09,1.71,-42.18,-58.47
D,-0.31,0.28,0.20,20.51,-105.22,-58.11
D,-0.34,-0.10,1.04,40.95,-131.84,-95.28
D,-0.36,-0.34,0.50,21.12,-52.86,-25.45
D,-0.24,0.06,0.15,0.73,-80.99,34.79
D,-0.21,0.50,0.93,-31.86,-191.96,22.40
D,-0.19,0.22,1.31,-1.04,-142.27,-37.48
D,-0.16,-0.21,0.70,-4.09,-51.09,-19.04
D,-0.14,0.04,0.68,-7.14,-98.21,30.03
D,-0.09,0.12,0.90,-4.03,-103.39,20.94
D,-0.08,0.02,0.86,-33.20,-105.04,24.60
D,0.00,-0.10,1.17,-11.66,-101.50,8.67
D,0.07,-0.20,1.14,-12.57,-74.52,15.62
D,0.02,-0.18,1.06,-54.02,-57.43,31.01
D,0.12,-0.36,1.17,-35.64,-78.92,36.13
D,0.10,-0.12,1.45,-13.79,-106.99,99.00
D,0.16,-0.09,1.44,42.36,-70.92,89.72
D,0.12,-0.03,1.43,64.03,-55.36,95.46
D,0.17,0.22,1.40,28.87,-13.06,128.60
D,0.15,0.76,0.95,18.43,23.74,110.53
D,0.14,0.80,1.21,45.29,-3.85,48.10
D,0.04,0.29,0.91,40.65,40.16,1.10
D,0.07,0.53,0.82,11.17,9.03,25.21
D,0.08,0.40,0.86,17.82,4.76,0.31
D,0.11,0.25,0.84,7.26,-11.29,-1.16
D,0.08,0.24,0.94,5.74,-13.49,2.81
D,0.12,0.33,0.93,0.43,-4.03,1.16
D,0.12,0.17,0.78,6.53,-4.27,-16.54
D,0.11,0.11,0.89,4.46,-24.11,-6.53
D,0.12,0.24,1.09,-3.54,-15.75,5.19
D,0.13,0.32,1.03,-5.25,3.66,-3.42
D,0.13,0.23,0.91,8.18,14.16,-25.82
D,0.17,0.26,1.05,11.78,0.18,-27.77
D,0.13,0.22,1.05,6.10,3.78,-37.48
D,0.19,0.65,1.45,21.18,23.50,-61.16
D,0.15,0.15,1.48,47.42,86.18,-140.01
D,0.00,-0.18,1.32,41.14,122.56,-121.52
D,-0.13,0.05,1.04,18.98,131.29,-22.40
D,-0.17,0.35,1.18,27.10,108.83,-5.19
D,-0.28,0.35,1.09,21.85,122.13,-32.23
D,-0.38,0.25,0.92,5.68,110.90,-23.32
D,-0.40,0.31,1.04,12.57,97.11,-14.77
D,-0.46,0.27,0.84,-9.40,119.57,-15.44
D,-0.52,0.32,0.66,-23.38,100.40,-5.86
D,-0.53,0.33,0.70,-21.85,81.73,-16.36
D,-0.53,0.20,0.73,-8.97,76.48,-25.27
D,-0.52,0.24,0.64,-14.89,77.51,-16.42
D,-0.53,0.26,0.74,-2.99,72.45,-17.46
D,-0.54,0.11,0.59,-8.91,78.74,-15.69
D,-0.53,0.11,0.48,-13.79,78.06,-1.10
D,-0.54,0.19,0.33,-23.25,62.44,10.62
D,-0.54,0.17,0.25,-16.48,51.82,-2.14
D,-0.50,0.15,0.11,-20.57,34.85,-1.77
D,-0.50,0.16,0.23,-13.92,-12.94,6.10
D,-0.41,0.02,-0.04,-19.47,-35.03,4.09
D,-0.33,0.11,-0.04,-34.30,-94.12,33.02
D,-0.33,0.27,0.62,-23.56,-146.73,24.78
D,-0.38,0.02,0.78,-9.03,-116.52,4.15
D,-0.33,0.10,0.55,-11.96,-90.52,32.29
D,-0.28,0.41,0.50,3.85,-112.79,30.70
D,-0.23,0.39,0.77,1.28,-141.60,6.77
D,-0.24,-0.11,1.07,-10.44,-133.06,-9.03
D,-0.18,0.31,1.02,-10.38,-80.99,39.92
D,-0.15,0.33,0.63,12.82,-68.54,19.53
D,-0.04,0.25,0.78,-8.12,-123.78,5.13
D,-0.06,0.00,0.89,-17.21,-131.41,-2.20
D,-0.11,0.03,1.11,-18.74,-120.85,27.83
D,0.10,0.29,1.01,-22.16,-122.80,31.07
D,0.13,0.01,1.32,-19.41,-135.13,10.99
D,0.05,0.19,1.30,-13.06,-76.66,40.77
D,0.07,0.41,1.34,9.58,-70.31,17.94
D,0.17,0.20,1.31,7.75,-45.04,-5.80
D,0.14,0.16,1.33,1.59,-44.80,8.48
D,0.11,0.27,1.30,-0.61,-28.32,11.11
D,0.14,0.23,1.38,8.12,-20.08,-5.92
D,0.16,0.08,1.14,10.19,17.40,-13.85
D,0.16,0.15,1.22,10.31,4.39,1.95
D,0.11,0.28,1.10,5.68,22.46,3.60
D,0.13,0.21,1.25,21.18,33.51,-9.22
D,0.15,0.12,1.11,27.28,56.34,-9.40
D,0.07,0.18,1.09,35.34,69.15,-2.56
D,-0.01,0.21,1.06,39.12,60.61,-3.23
D,-0.03,0.22,1.41,45.78,56.88,-8.36
D,-0.07,0.25,1.15,49.19,109.50,-2.99
D,-0.16,0.20,1.04,55.91,112.92,-3.97
D,-0.21,0.33,0.90,41.50,111.76,15.44
D,-0.26,0.47,0.83,28.08,75.07,14.22
D,-0.26,0.58,1.00,31.01,67.99,7.51
D,-0.23,0.56,0.72,23.07,93.99,-18.31
D,-0.26,0.50,0.62,12.76,80.51,-28.50
D,-0.25,0.48,0.58,-4.21,63.90,-31.92
D,-0.22,0.67,0.45,-19.78,40.34,-36.99
D,-0.24,0.49,0.62,8.42,13.85,-75.26
D,-0.27,0.23,0.68,5.80,23.86,-74.89
D,-0.26,0.36,0.49,-11.05,22.28,-58.17
D,-0.28,0.30,0.45,-8.06,7.08,-65.92
D,-0.25,0.38,0.56,-12.76,-12.88,-69.82
D,-0.28,0.26,0.50,-12.08,-10.13,-82.58
D,-0.30,0.06,0.38,-19.84,-25.70,-80.02
D,-0.30,0.11,0.61,-18.13,-68.05,-64.21
D,-0.26,0.13,0.87,-7.02,-67.50,-68.18
D,-0.23,-0.12,0.61,-5.62,-43.70,-77.58
D,-0.27,-0.01,0.58,-28.14,-66.83,-61.22
D,-0.23,-0.14,0.74,-11.05,-92.90,-71.29
D,-0.26,-0.35,0.87,-10.01,-82.15,-42.72
D,-0.22,-0.17,0.69,-24.41,-78.55,-9.70
D,-0.11,-0.11,0.89,6.41,-116.46,-20.45
D,-0.03,-0.40,1.12,36.32,-125.00,-18.80
D,0.03,-0.37,1.18,25.39,-109.38,14.47
D,0.06,-0.28,1.23,16.36,-102.17,45.78
D,0.13,-0.10,1.39,23.25,-93.57,68.18
D,0.13,-0.12,1.27,29.36,-64.21,70.37
D,0.07,-0.16,1.40,32.59,-66.47,99.98
D,0.13,0.05,1.44,15.01,-42.18,131.29
D,0.12,0.38,1.19,26.79,-8.54,137.08
D,0.11,0.38,1.12,56.34,-16.97,97.60
D,0.06,0.47,1.18,47.36,-7.69,99.49
D,0.07,0.74,0.92,27.28,20.75,82.15
D,0.05,0.73,0.82,35.58,17.82,22.16
D,0.09,0.53,0.78,45.84,7.69,-17.82
D,0.12,0.21,0.77,30.46,-10.68,-28.87
D,0.06,0.34,0.91,14.95,-21.42,-8.36
D,0.43,0.31,0.78,19.59,-2.38,-8.24
D,0.16,0.29,1.07,53.16,-19.10,-37.60
D,0.15,0.26,1.09,42.54,4.82,-33.33
D,0.09,0.29,1.22,29.66,21.61,-21.85
D,0.13,0.43,1.32,47.06,41.93,-23.86
D,0.10,0.52,1.21,28.44,59.57,-41.63
D,-0.05,0.17,1.32,59.94,78.25,-70.31
D,-0.14,0.50,1.20,-6.71,97.96,-9.70
D,-0.17,0.52,1.03,-22.64,111.02,-15.56
D,-0.22,0.50,1.26,-39.67,103.33,-24.11
D,-0.25,0.43,1.07,-10.44,134.77,-36.44
D,-0.31,0.25,0.89,-6.29,133.36,-31.86
D,-0.34,0.39,0.77,-18.62,135.50,-14.22
D,-0.39,0.42,0.65,-36.62,140.01,-20.39
D,-0.40,0.23,0.69,5.07,113.89,-45.29
D,-0.52,0.17,0.53,-23.93,111.45,-29.48
D,-0.53,0.32,0.50,-38.15,97.35,-19.35
D,-0.39,0.21,0.35,-25.09,74.71,-35.64
D,-0.45,0.15,0.38,-32.41,46.81,-29.24
D,-0.60,0.22,0.35,-35.89,32.17,-23.32
D,-0.48,0.17,-0.04,-14.77,0.31,-25.27
D,-0.33,0.08,0.01,0.43,-58.72,-27.65
D,-0.37,-0.11,0.64,14.53,-103.15,-15.69
D,-0.38,0.06,0.55,-3.30,-59.02,21.48
D,-0.33,-0.00,0.28,-26.06,-43.82,32.90
D,-0.30,-0.04,0.18,-34.61,-98.21,48.83
D,-0.28,0.09,0.72,-2.87,-170.04,52.86
D,-0.25,0.28,0.92,11.05,-126.22,56.34
D,-0.16,0.29,0.64,-19.47,-85.08,50.72
D,-0.15,0.21,0.64,-35.52,-111.69,39.31
D,-0.10,0.20,1.13,-30.94,-153.99,7.75
D,-0.00,0.08,1.06,-48.95,-127.93,12.27
D,0.00,0.06,1.25,-22.34,-128.30,11.66
D,-0.04,0.07,1.06,-30.03,-85.57,11.05
D,-0.01,0.22,1.05,-41.81,-89.42,11.96
D,0.07,-0.03,1.33,-27.77,-95.52,-12.51
D,0.06,-0.11,1.15,-27.65,-58.65,12.70
D,0.01,0.16,1.15,-21.12,-64.45,30.21
D,0.06,0.21,1.37,-16.66,-56.70,-2.56
D,0.11,0.01,1.38,1.10,-16.60,-21.85
D,0.09,0.05,1.29,5.68,2.38,-9.16
D,0.05,0.15,1.11,4.94,6.53,-0.43
D,0.10,0.14,1.19,13.92,-4.09,-8.06
D,0.08,0.01,1.22,13.37,13.37,-12.88
D,0.08,0.14,1.36,22.28,29.60,-12.39
D,0.08,0.12,1.40,24.78,51.88,-21.06
D,0.06,0.18,1.32,44.86,89.23,-38.21
D,-0.00,-0.05,1.20,56.88,115.84,-61.46
D,-0.11,-0.10,1.14,43.21,122.07,-28.14
D,-0.16,0.07,0.97,34.91,118.47,18.25
D,-0.21,0.18,0.86,34.36,103.64,29.11
D,-0.26,0.22,0.78,38.39,80.26,16.97
D,-0.34,0.26,0.71,16.66,63.66,10.62
D,-0.32,0.23,0.70,17.21,46.63,5.74
D,-0.35,0.33,0.89,14.65,32.47,21.61
D,-0.35,0.59,0.89,23.32,49.38,8.42
D,-0.30,0.58,0.80,24.23,57.19,-20.26
D,-0.30,0.52,0.79,29.48,44.01,-52.73
D,-0.29,0.49,0.81,25.33,43.15,-65.67
D,-0.29,0.32,0.67,5.00,55.11,-73.30
D,-0.31,0.44,0.50,-11.29,51.51,-67.14
D,-0.30,0.40,0.29,-11.72,38.27,-85.57
D,-0.33,0.23,0.40,-3.17,-20.45,-101.93
D,-0.32,-0.04,0.61,8.18,-41.38,-97.96
D,-0.34,-0.01,0.55,-6.47,-26.55,-73.12
D,-0.35,0.09,0.40,-14.53,-27.16,-66.10
D,-0.28,0.01,0.53,8.61,-71.41,-85.33
D,-0.24,-0.29,0.68,7.63,-86.06,-90.64
D,-0.35,-0.37,0.69,-19.41,-68.79,-40.77
D,-0.31,-0.10,0.68,-28.02,-73.91,-15.62
D,-0.25,-0.11,0.88,-4.33,-75.50,-25.51
D,-0.24,-0.18,0.73,-6.90,-69.21,-18.55
D,-0.17,-0.27,0.79,-10.31,-92.83,-12.08
D,-0.11,-0.34,1.23,8.12,-119.14,1.59
D,-0.12,-0.20,1.13,-3.05,-78.25,28.02
D,-0.09,-0.29,0.99,-4.82,-70.19,28.81
D,-0.01,-0.41,1.09,-24.23,-114.26,51.33
D,0.04,-0.36,1.37,-11.78,-129.21,59.27
D,0.14,-0.32,1.30,-2.69,-93.87,83.62
D,0.12,-0.17,1.35,-12.88,-75.56,126.89
D,0.17,-0.02,1.33,-21.61,-66.04,131.96
D,0.15,0.23,1.39,-9.70,-56.09,127.87
D,0.10,0.71,1.28,26.37,-5.07,87.71
D,0.07,0.65,1.17,44.80,9.34,33.63
D,0.05,0.18,0.87,25.45,29.66,-7.75
D,0.03,0.09,0.80,14.10,14.28,2.75
D,0.07,0.19,0.90,13.43,-0.79,15.75
D,0.07,0.17,0.85,17.27,2.93,-2.20
D,0.09,0.07,0.87,10.25,1.34,-18.86
D,0.09,-0.01,0.84,-2.93,-7.14,-17.09
D,0.10,-0.00,0.96,1.22,-16.97,-8.85
D,0.10,0.01,1.07,1.89,-11.90,-12.63
D,0.09,0.00,0.97,0.55,9.77,-13.43
D,0.11,0.05,1.11,13.79,1.34,-17.21
D,0.12,0.10,1.29,33.02,17.27,-27.10
D,0.12,0.10,1.49,66.83,55.18,-60.18
D,0.11,-0.01,1.51,68.73,84.78,-70.56
D,-0.00,0.03,1.32,54.26,118.29,-54.69
D,-0.12,-0.02,1.33,68.60,120.30,-50.23
D,-0.31,0.18,1.27,42.60,138.92,-26.06
D,-0.38,0.28,0.99,21.00,159.24,-39.00
D,-0.48,0.14,0.73,13.24,154.36,-42.72
D,-0.59,0.14,0.78,13.73,90.03,-22.09
D,-0.54,0.34,0.78,-1.46,82.95,-12.21
D,-0.53,0.28,0.66,0.67,91.31,-29.11
D,-0.58,0.15,0.55,7.63,80.87,-35.46
D,-0.52,0.14,0.51,-4.76,49.19,-30.09
D,-0.46,0.08,0.54,1.10,32.41,-25.39
D,-0.44,0.07,0.50,8.24,22.95,-11.78
D,-0.43,0.26,0.53,7.81,11.29,-3.72
D,-0.39,0.06,0.57,13.49,-2.69,-23.62
D,-0.34,-0.07,0.20,-8.67,-7.02,-2.01
D,-0.33,-0.08,0.19,3.23,-38.45,11.23
D,-0.29,0.11,0.49,-0.31,-80.14,33.75
D,-0.29,0.09,0.42,-6.47,-69.89,25.21
D,-0.21,0.03,0.25,-13.18,-77.39,31.80
D,-0.23,0.14,0.57,-13.55,-136.54,41.99
D,-0.22,0.18,0.93,-9.95,-129.88,31.13
D,-0.14,0.12,0.50,-23.68,-108.70,39.18
D,-0.05,0.25,0.93,-17.27,-150.76,30.70
D,-0.03,-0.02,0.94,-15.26,-126.46,12.51
D,-0.02,0.10,0.84,-23.62,-127.38,40.16
D,0.12,0.12,1.06,-36.87,-130.31,30.58
D,0.10,0.02,1.19,-19.10,-121.03,18.31
D,0.07,0.10,1.36,9.77,-99.73,24.41
D,0.12,0.22,1.47,0.98,-93.99,27.04
D,0.20,0.12,1.48,-9.22,-59.08,20.94
D,0.07,0.20,1.26,6.71,-37.29,13.37
D,0.05,0.23,1.30,-2.44,-31.80,9.64
