Alpha, X_Acc, Y_Acc, Z_Acc, X_Gyro, Y_Gyro, Z_Gyro
T,0.07,0.88,1.16,-9.89,-46.14,-37.05
T,0.10,0.82,1.08,4.58,-35.34,-80.93
T,0.15,0.90,0.85,-23.38,-27.16,-136.96
T,0.22,0.83,0.64,-25.63,-30.64,-206.12
T,0.19,0.09,0.82,-6.29,-58.96,-291.26
T,0.22,-0.31,1.07,-21.91,-66.16,-247.68
T,0.27,-0.66,0.96,-36.38,-43.09,-219.18
T,0.29,-0.96,0.74,-47.73,-33.94,-138.31
T,0.29,-0.98,1.09,-0.18,-64.33,-69.40
T,0.27,-0.88,1.29,8.30,-44.80,-29.11
T,0.20,-0.86,1.42,42.18,10.31,16.60
T,0.12,-0.95,1.48,39.79,54.14,50.29
T,0.06,-0.55,1.43,3.30,117.80,134.52
T,0.11,0.24,1.33,-0.92,125.49,143.19
T,-0.04,0.20,1.40,14.04,128.23,94.12
T,-0.13,0.10,1.21,4.88,163.57,68.48
T,-0.15,0.15,0.90,-6.59,188.48,77.70
T,-0.17,0.19,0.61,-13.92,184.88,83.37
T,-0.19,0.33,0.31,-5.25,140.26,71.96
T,-0.24,0.22,0.28,13.61,93.57,22.83
T,-0.26,0.17,0.27,-1.95,42.66,-8.97
T,-0.23,0.11,0.14,-7.32,-3.36,-25.21
T,-0.21,-0.00,0.13,22.83,-41.32,-38.57
T,-0.14,-0.01,0.15,6.41,-103.21,-39.67
T,-0.11,-0.24,0.43,24.35,-185.06,-64.70
T,-0.02,-0.08,0.37,-14.71,-222.35,-38.76
T,0.29,0.13,0.21,-58.47,-317.02,-28.44
T,0.65,0.11,0.22,-17.70,-387.88,-56.09
T,0.98,-0.28,1.18,16.11,-455.26,-92.29
T,0.83,-0.69,2.59,57.31,-354.37,-53.47
T,0.72,-0.19,2.61,14.16,-218.14,51.39
T,0.71,0.16,1.88,-46.08,-67.99,18.25
T,0.64,-0.43,1.71,29.11,40.83,-24.35
T,0.57,-0.60,1.90,60.73,106.32,-8.79
T,0.70,-0.21,1.51,28.56,236.69,28.69
T,0.60,-0.28,0.87,14.47,237.67,40.83
T,0.39,-0.55,0.95,75.13,209.11,31.68
T,0.30,-0.36,1.01,35.89,230.59,86.98
T,0.30,-0.12,0.65,23.19,232.91,110.53
T,0.24,0.00,0.19,6.35,170.35,105.22
T,0.04,0.09,0.34,10.62,70.19,82.28
T,-0.02,0.20,0.53,-16.17,29.97,73.49
T,-0.07,0.17,0.62,-17.46,-8.30,57.50
T,-0.02,0.58,0.73,-23.44,-30.46,61.71
T,-0.04,0.60,0.99,18.25,-44.31,18.31
T,-0.11,0.40,1.23,9.28,-36.68,-12.08
T,-0.05,0.53,1.05,-3.05,-6.16,-2.32
T,-0.02,0.72,0.89,7.51,-17.33,-33.02
T,-0.06,0.82,0.96,-6.77,-35.64,-76.42
T,0.03,0.88,0.96,-7.93,-28.38,-133.79
T,0.12,0.42,0.71,-21.97,-43.21,-218.44
T,0.19,-0.26,0.78,-25.94,-72.20,-254.94
T,0.23,-0.87,0.94,-2.81,-74.52,-242.86
T,0.19,-1.15,1.17,-19.90,-55.91,-105.96
T,0.32,-0.54,1.02,-80.14,-44.86,-41.32
T,0.16,-0.60,1.09,-24.48,-47.55,-59.14
T,0.11,-0.75,1.05,32.47,-17.70,-17.09
T,0.09,-0.57,1.08,17.46,-12.45,20.08
T,0.04,-0.21,1.29,11.05,9.70,44.13
T,-0.02,-0.42,1.59,48.03,54.57,41.38
T,-0.04,-0.36,1.67,12.63,106.69,77.39
T,0.08,0.01,1.11,-18.68,171.81,113.28
T,-0.07,0.16,1.20,10.01,156.31,103.70
T,-0.13,0.42,1.13,-22.95,177.92,58.96
T,-0.21,0.04,0.63,-20.20,167.97,19.65
T,-0.31,-0.04,0.51,6.10,138.49,25.15
T,-0.33,0.16,0.54,-32.53,111.15,46.14
T,-0.32,0.16,0.28,-28.32,89.29,13.12
T,-0.31,0.10,0.09,-21.73,55.30,3.42
T,-0.22,0.07,-0.00,2.01,-23.32,-10.62
T,-0.22,0.18,0.16,17.46,-84.96,-23.99
T,-0.11,-0.07,0.28,50.42,-155.94,-60.55
T,-0.07,-0.25,0.49,18.01,-222.53,-47.00
T,-0.00,-0.07,0.59,-3.97,-246.34,-24.41
T,0.33,0.05,0.54,-2.81,-279.36,-24.72
T,0.75,-0.04,0.37,-53.89,-368.59,-38.39
T,0.85,-0.18,0.92,-32.78,-416.93,-57.50
T,0.74,-0.49,2.49,93.02,-333.98,-68.97
T,0.52,-0.14,2.82,-10.50,-125.67,9.52
T,0.56,-0.08,2.17,-48.65,-1.59,-0.92
T,0.61,-0.48,1.52,7.45,120.85,-21.97
T,0.58,-0.69,1.42,33.02,149.29,-0.85
T,0.53,-0.51,1.25,38.15,179.81,52.67
T,0.49,-0.33,0.87,51.76,191.83,73.73
T,0.29,-0.40,0.98,57.98,181.46,95.15
T,0.34,-0.15,0.61,34.73,190.31,113.28
T,0.11,-0.09,0.63,-2.20,108.03,92.47
T,0.04,-0.01,0.71,4.33,100.52,91.49
T,0.03,0.17,0.42,22.83,76.35,81.24
T,-0.02,0.10,0.40,-4.70,30.82,83.92
T,-0.00,0.40,0.54,-33.87,-16.48,90.21
T,-0.02,0.57,1.04,23.56,-55.05,34.42
T,-0.02,0.71,1.16,7.02,-41.44,15.38
T,0.00,0.59,0.94,9.03,-28.75,-28.26
T,0.01,0.58,0.91,18.92,-44.68,-55.11
T,0.02,0.53,0.99,9.89,-48.83,-86.61
T,0.05,0.49,1.10,-7.51,-46.14,-141.36
T,0.06,0.24,1.07,-23.38,-33.69,-167.18
T,0.09,0.16,0.87,-43.95,-23.86,-169.01
T,0.14,-0.07,0.95,-40.95,-35.77,-209.47
T,0.08,-0.60,1.12,-42.24,-28.81,-207.58
T,0.25,-0.46,0.78,-61.46,-4.70,-115.30
T,0.23,-0.59,0.76,-13.18,-33.02,-92.16
T,0.21,-0.58,0.87,0.00,-39.00,-69.46
T,0.19,-0.61,0.93,30.27,-37.48,-36.19
T,0.21,-0.38,1.04,24.11,-37.72,-15.56
T,0.17,-0.40,1.16,8.00,-19.10,-6.84
T,0.20,-0.55,1.11,28.32,3.66,8.67
T,0.17,-0.73,1.32,41.87,16.97,35.16
T,0.14,-0.51,1.31,-4.64,73.18,100.77
T,0.17,-0.20,1.06,9.77,95.21,136.11
T,0.11,-0.22,1.03,26.25,87.71,130.37
T,-0.01,0.39,1.22,31.37,79.77,134.03
T,-0.17,0.42,1.43,34.42,89.66,81.79
T,-0.20,0.22,1.30,27.71,136.54,47.79
T,-0.20,0.41,1.06,-4.70,170.72,57.62
T,-0.19,0.54,0.87,-22.46,179.57,49.56
T,-0.20,0.23,0.47,-17.58,148.44,-8.18
T,-0.24,0.03,0.32,-23.44,111.82,-15.75
T,-0.24,-0.03,0.21,-26.67,82.28,-13.31
T,-0.21,-0.01,0.02,-4.52,24.05,-15.20
T,-0.21,-0.01,-0.07,-10.86,-26.73,-24.54
T,-0.18,0.04,-0.06,5.00,-125.18,-39.43
T,-0.04,0.06,0.08,42.48,-224.37,-50.05
T,0.27,-0.07,0.08,54.44,-292.36,-64.15
T,0.46,-0.10,0.61,14.95,-400.21,-52.00
T,0.85,0.04,0.93,-49.68,-412.05,-35.83
T,0.79,-0.29,1.73,35.16,-412.05,-65.55
T,0.77,-0.18,2.10,-1.28,-258.00,-17.33
T,0.73,-0.37,2.42,3.11,-178.83,-17.15
T,0.65,-0.16,2.54,-14.83,-3.17,27.04
T,0.62,-0.29,1.92,22.09,171.39,9.28
T,0.62,-0.52,1.52,42.18,239.81,20.14
T,0.65,-0.47,1.13,68.60,259.46,72.94
T,0.45,-0.37,0.83,36.68,243.59,139.59
T,0.38,-0.13,0.54,40.83,223.63,147.22
T,0.16,-0.10,0.45,56.95,151.61,125.79
T,0.15,0.13,0.36,-8.00,90.76,133.48
T,0.09,0.19,0.33,-39.49,43.09,126.46
T,0.09,0.69,0.60,-53.10,-23.07,108.15
T,0.09,1.01,0.89,-29.91,-45.90,56.03
T,0.03,0.72,1.17,15.93,-51.45,-59.51
T,0.12,0.90,0.97,-51.57,-35.16,-89.78
T,0.08,0.73,1.03,-22.77,-36.62,-156.01
T,0.11,0.30,0.82,1.28,-11.96,-198.73
T,0.23,0.33,0.58,-25.45,-39.37,-221.80
T,0.18,0.06,0.81,-14.71,-72.94,-253.97
T,0.16,-0.47,1.12,-23.07,-60.97,-240.97
T,0.20,-0.57,1.12,-32.47,-39.92,-185.85
T,0.30,-0.63,0.80,-29.91,-24.66,-119.45
T,0.36,-0.71,0.81,-31.37,-63.48,-79.41
T,0.31,-0.81,1.01,18.13,-63.48,-53.47
T,0.28,-0.83,1.31,38.27,-30.94,-9.16
T,0.26,-0.62,1.37,27.95,23.93,37.96
T,0.19,-0.59,1.41,32.04,47.97,67.87
T,0.15,-0.41,1.47,41.02,102.91,124.02
T,0.07,-0.23,1.59,21.18,138.92,144.84
T,0.14,0.33,1.22,-3.30,204.77,157.41
T,0.01,0.35,1.05,3.54,176.45,87.77
T,-0.14,0.09,1.24,36.38,170.90,49.50
T,-0.14,0.10,0.82,-41.81,215.70,68.60
T,-0.16,0.20,0.30,-53.34,178.96,82.89
T,-0.24,0.13,0.22,-8.61,125.12,37.35
T,-0.33,0.18,0.17,-22.89,64.58,11.05
T,-0.32,0.21,0.10,-13.24,3.17,-14.65
T,-0.25,0.33,-0.08,4.39,-41.87,-30.33
T,-0.22,0.21,0.06,36.13,-139.10,-76.05
T,-0.18,-0.10,0.34,59.33,-188.60,-102.36
T,-0.07,-0.24,0.56,22.16,-235.66,-60.36
T,0.17,0.07,0.55,-6.41,-285.89,-36.93
T,0.35,-0.00,0.77,36.44,-315.31,-59.14
T,0.50,-0.26,0.98,-20.32,-335.21,-55.54
T,0.65,-0.10,1.33,-27.59,-334.47,-29.54
T,0.72,-0.04,1.78,-13.79,-288.82,-33.94
T,0.60,-0.47,2.32,17.76,-164.67,-39.12
T,0.66,-0.51,2.19,13.79,-60.55,1.34
T,0.61,-0.38,2.03,23.80,76.60,34.36
T,0.65,-0.32,1.48,26.49,194.34,47.36
T,0.58,-0.38,1.41,83.07,221.74,48.65
T,0.54,-0.45,1.05,123.11,262.33,74.58
T,0.43,-0.24,0.66,85.94,239.56,127.87
T,0.29,-0.09,0.50,77.39,209.72,145.57
T,0.13,0.06,0.38,45.53,155.64,138.12
T,0.10,0.35,0.25,19.47,115.36,132.51
T,0.02,0.52,0.33,5.13,32.65,72.51
T,-0.07,0.18,0.76,-17.21,-28.02,50.42
T,-0.00,0.55,0.87,-62.19,-26.73,85.33
T,0.04,1.06,0.99,-39.25,-40.89,34.55
T,-0.00,0.74,0.94,-14.10,-41.63,-54.44
T,-0.00,0.64,0.92,-11.78,-41.56,-71.66
T,0.05,0.84,0.97,-2.32,-51.82,-119.26
T,0.09,0.55,0.91,-15.87,-55.30,-165.47
T,0.19,0.51,0.78,-33.20,-51.82,-194.03
T,0.25,0.17,0.81,-50.35,-84.47,-263.37
T,0.18,-0.33,0.99,-36.13,-86.85,-257.51
T,0.29,-0.60,1.01,-53.28,-52.98,-198.43
T,0.35,-0.79,1.00,-46.08,-46.20,-131.23
T,0.34,-0.71,1.01,-33.75,-38.82,-87.10
T,0.32,-0.61,0.93,-11.35,-27.16,-45.59
T,0.24,-0.65,1.04,27.40,-20.69,-11.66
T,0.18,-0.61,1.19,42.11,-3.66,10.38
T,0.19,-0.39,1.13,14.59,34.06,40.47
T,0.14,-0.36,1.37,17.46,41.69,45.04
T,0.05,-0.22,1.78,-0.18,109.31,66.10
T,0.14,-0.07,1.34,9.77,193.85,82.76
T,0.04,0.03,1.27,-4.76,209.17,89.84
T,0.00,0.06,0.93,5.00,218.26,90.76
T,-0.12,0.32,0.82,-28.26,202.51,102.23
T,-0.13,0.47,0.49,-57.68,192.20,81.91
T,-0.30,0.11,0.04,-15.81,130.80,18.37
T,-0.35,0.02,-0.07,-33.14,73.67,13.61
T,-0.31,0.13,-0.06,-23.32,-4.21,5.68
T,-0.21,0.16,0.01,-14.47,-88.20,-8.36
T,-0.01,0.05,-0.06,19.35,-148.93,-24.66
T,0.28,-0.08,-0.11,-20.69,-279.36,-20.63
T,0.73,-0.07,0.16,3.23,-426.09,-19.71
T,1.02,-0.23,0.84,40.95,-505.74,-32.23
T,0.72,-0.24,1.99,-88.50,-464.36,18.80
T,0.79,0.15,1.89,-75.50,-349.37,7.63
T,0.75,-0.07,1.89,-9.77,-189.64,-39.55
T,0.79,-0.52,2.08,10.31,-85.27,-33.02
T,0.73,-0.54,2.27,22.40,-2.26,1.71
T,0.80,-0.18,1.40,-6.53,118.96,31.86
T,0.59,-0.50,1.42,96.19,152.95,4.09
T,0.48,-0.73,1.78,133.48,209.17,21.61
T,0.60,-0.30,1.40,130.92,327.09,88.56
T,0.60,0.04,0.84,99.06,346.01,83.62
T,0.30,-0.17,0.52,77.70,244.63,44.86
T,0.05,-0.04,0.52,15.14,192.99,67.44
T,-0.03,0.07,0.39,-6.35,158.75,85.02
T,-0.04,0.58,0.23,-48.03,85.39,95.95
T,-0.13,0.61,0.63,-7.20,7.08,-6.35
T,-0.14,0.48,0.68,-20.51,-19.04,-36.74
T,-0.17,0.35,0.86,-3.30,-37.05,-47.85
T,-0.09,0.74,0.74,-13.24,-31.19,-22.34
T,0.04,0.75,0.71,22.95,-65.31,-100.28
T,0.07,0.66,0.93,-6.35,-79.96,-163.45
T,0.10,0.39,0.90,-26.98,-83.44,-201.66
T,-0.05,-0.40,1.00,17.09,-83.80,-197.94
T,0.09,-0.54,0.85,-18.13,-47.67,-121.03
T,0.09,-0.61,0.92,-33.51,-57.56,-94.30
T,0.08,-0.60,1.19,-17.21,-57.25,-62.74
T,0.01,-0.75,1.78,39.31,-14.53,-26.86
T,-0.03,-0.60,1.80,27.59,56.03,16.36
T,-0.02,-0.47,1.57,29.36,149.78,74.28
T,-0.02,-0.20,1.36,25.09,186.52,97.53
T,-0.08,0.11,0.90,-1.16,190.73,95.34
T,-0.24,0.20,0.68,-20.32,151.86,75.26
T,-0.33,0.26,0.63,-4.09,131.04,56.82
T,-0.32,0.22,0.25,-10.07,112.55,38.82
T,-0.29,0.37,-0.14,-36.62,59.33,22.52
T,-0.26,0.30,-0.26,-2.38,-11.17,-20.51
T,-0.14,0.19,-0.09,17.33,-109.99,-34.30
T,-0.02,0.04,0.03,26.18,-173.77,-32.23
T,0.29,-0.08,0.18,40.16,-262.27,-21.97
T,0.58,-0.08,0.46,17.88,-372.38,-44.19
T,0.67,-0.39,0.99,-13.00,-417.54,-39.37
T,0.71,-0.22,1.44,-63.72,-398.32,46.57
T,0.77,0.27,1.75,-58.65,-292.48,45.47
T,0.67,0.25,1.99,-49.87,-214.54,8.00
T,0.74,-0.13,1.79,-31.56,-98.82,-33.51
T,0.76,-0.34,1.59,-14.59,-48.16,-23.50
T,0.68,-0.27,1.56,5.25,9.03,16.48
T,0.66,-0.07,1.65,49.99,88.13,13.61
T,0.64,-0.13,1.72,75.32,165.71,-11.29
T,0.65,-0.37,1.54,77.64,272.40,-13.06
T,0.60,-0.39,1.06,63.72,304.99,51.27
T,0.51,-0.23,0.65,52.00,296.81,71.84
T,0.25,-0.16,0.33,46.45,216.00,49.07
T,0.07,-0.24,0.36,20.94,164.12,50.78
T,-0.04,-0.12,0.27,-1.89,113.71,81.30
T,-0.08,0.15,0.19,-36.74,48.71,122.62
T,-0.02,0.39,0.33,-24.17,2.99,104.68
T,-0.01,0.57,0.74,-6.84,-45.10,45.53
T,-0.00,0.73,0.89,15.08,-58.29,0.18
T,0.01,1.13,0.94,14.22,-65.49,-21.12
T,0.13,1.19,0.81,5.25,-93.69,-118.71
T,0.22,1.03,0.83,-1.59,-113.46,-194.46
T,0.13,0.30,1.35,8.42,-104.98,-276.31
T,0.12,-0.41,1.42,-55.24,-37.11,-243.29
T,0.21,-0.57,1.00,-88.75,-0.12,-162.48
T,0.31,-0.49,0.77,-58.72,-13.73,-102.91
T,0.26,-0.71,1.32,21.97,-21.06,-80.81
T,0.18,-0.82,1.52,34.97,-0.24,-46.81
T,0.13,-0.65,1.35,21.48,59.14,15.08
T,0.01,-0.53,1.38,31.37,99.98,63.05
T,-0.04,-0.20,1.46,16.30,132.75,99.37
T,-0.07,0.14,1.10,-13.31,169.37,91.25
T,-0.15,0.02,0.89,-6.41,171.39,72.39
T,-0.29,0.09,0.89,-20.51,158.08,75.32
T,-0.31,0.42,0.60,-56.03,154.30,91.43
T,-0.33,0.39,0.30,-52.19,133.91,65.67
T,-0.40,0.24,0.15,8.36,62.44,15.44
T,-0.34,0.22,0.08,-5.74,7.69,1.22
T,-0.27,0.19,0.01,4.39,-41.44,-8.67
T,-0.16,0.15,-0.02,-15.75,-115.91,-20.51
T,-0.09,0.18,0.15,-27.59,-167.30,-47.55
T,-0.02,-0.16,0.69,51.45,-218.08,-85.14
T,0.04,-0.15,0.75,-2.81,-220.76,-34.30
T,0.23,0.01,0.54,-61.52,-232.42,-10.56
T,0.48,0.04,0.41,-45.10,-281.98,-29.36
T,0.73,-0.25,0.83,-2.81,-336.61,-68.05
T,0.89,-0.39,1.28,19.78,-345.70,-51.27
T,0.97,0.06,1.70,-6.23,-301.27,22.09
T,0.88,0.15,1.97,22.83,-244.32,3.60
T,0.87,-0.20,2.36,44.86,-91.37,-21.36
T,0.75,-0.42,2.41,37.66,73.49,7.63
T,0.79,-0.02,2.10,12.39,192.87,28.63
T,0.90,-0.09,1.33,72.75,288.88,-8.91
T,0.73,-0.54,1.19,116.03,295.17,6.23
T,0.63,-0.51,1.07,87.40,300.42,61.95
T,0.46,-0.10,0.75,51.76,299.68,127.99
T,0.36,0.03,0.40,48.03,272.52,128.17
T,0.07,0.02,0.37,39.79,186.83,78.61
T,-0.05,0.08,0.26,-3.05,124.88,94.06
T,-0.11,0.23,0.21,-34.12,79.71,106.93
T,-0.09,0.66,0.39,-46.33,16.24,115.17
T,-0.15,0.85,0.80,-18.49,-32.78,45.59
T,-0.10,0.96,0.81,-21.42,-34.24,4.58
T,-0.08,0.99,0.65,2.62,-49.68,-58.29
T,-0.08,1.00,0.80,0.43,-77.45,-102.36
T,-0.00,0.97,0.76,7.45,-76.11,-152.95
T,0.06,0.56,0.72,15.20,-85.27,-228.88
T,0.11,0.37,0.86,-21.18,-108.64,-255.98
T,0.04,-0.42,1.13,-31.56,-104.37,-262.51
T,0.10,-0.65,1.09,-55.05,-66.77,-168.21
T,0.19,-0.58,1.07,-57.19,-48.34,-104.86
T,0.19,-0.96,1.42,31.86,-30.27,-80.57
T,0.10,-0.89,1.56,-18.43,24.60,8.42
T,0.07,-0.55,1.47,-7.51,64.88,60.30
T,-0.02,-0.27,1.29,10.50,112.61,95.70
T,-0.09,-0.12,1.31,12.15,138.06,102.84
T,-0.16,0.06,0.95,-21.18,157.35,97.29
T,-0.28,0.17,0.83,-12.15,140.62,80.44
T,-0.31,0.16,0.72,-44.56,134.03,79.10
T,-0.35,0.22,0.47,-52.80,106.87,74.22
T,-0.37,0.34,0.26,-22.89,56.46,54.57
T,-0.34,0.39,0.14,-16.91,10.62,29.54
T,-0.24,0.38,0.06,12.15,-72.14,-18.43
T,-0.22,0.18,0.26,38.33,-119.26,-52.19
T,-0.18,0.02,0.52,20.14,-149.72,-56.82
T,-0.09,0.04,0.79,31.43,-172.91,-49.32
T,-0.02,-0.02,0.80,16.36,-177.55,-44.31
T,0.15,-0.13,0.73,-18.80,-208.98,-27.83
T,0.11,-0.17,1.21,19.04,-211.00,-20.02
T,0.24,-0.08,1.07,-29.97,-180.11,5.62
T,0.47,0.00,0.67,-102.11,-234.31,18.25
T,0.58,-0.01,0.82,-18.25,-262.82,-11.41
T,0.75,-0.12,0.98,-9.52,-266.66,-19.53
T,0.85,-0.23,1.52,-0.55,-274.96,-3.72
T,0.84,-0.23,1.89,3.05,-201.60,2.62
T,0.90,0.12,1.73,-14.77,-80.93,6.84
T,0.82,-0.22,1.82,38.45,21.55,-22.77
T,0.76,-0.43,2.00,61.46,103.45,-19.17
T,0.87,-0.25,1.72,57.56,261.84,10.07
T,0.92,-0.03,1.11,56.46,350.71,49.87
T,0.80,-0.24,0.62,113.40,346.25,44.43
T,0.39,-0.62,0.77,126.34,257.32,42.24
T,0.35,-0.37,0.53,79.28,251.95,106.38
T,0.29,0.09,0.00,12.15,188.17,148.80
T,0.01,0.38,0.23,19.78,70.80,115.48
T,-0.02,0.71,0.43,-18.98,29.17,74.65
T,-0.12,0.28,0.62,-41.75,-26.67,-1.04
T,-0.10,0.26,0.93,-61.65,-36.07,21.61
T,-0.04,0.34,0.82,-56.76,-24.29,27.34
T,-0.01,0.67,0.79,-46.39,-38.94,12.33
T,-0.00,0.73,0.92,-10.01,-53.71,-36.13
T,-0.07,0.24,1.14,17.33,-56.58,-83.74
T,0.01,0.34,0.94,1.04,-22.22,-58.17
T,0.06,0.67,0.83,-13.12,-32.41,-63.96
T,0.01,0.41,0.99,-10.80,-47.36,-129.88
T,0.14,0.20,0.90,-24.54,-49.01,-157.10
T,0.16,0.13,0.97,-56.34,-60.91,-160.89
T,0.15,-0.06,1.05,-71.23,-57.50,-170.90
T,0.16,-0.36,1.04,-39.79,-36.19,-164.98
T,0.24,-0.59,0.86,-28.81,-22.22,-120.54
T,0.25,-0.65,0.99,-21.24,-33.45,-74.28
T,0.25,-0.60,1.06,-0.67,-25.82,-46.39
T,0.20,-0.71,1.21,61.16,-2.81,-23.01
T,0.14,-0.58,1.26,43.03,35.89,36.07
T,0.11,-0.46,1.34,24.66,56.88,73.67
T,0.07,-0.11,1.43,35.40,95.95,105.96
T,0.01,0.04,1.35,22.46,141.30,108.03
T,-0.01,0.21,1.19,9.16,163.88,118.90
T,-0.07,0.37,1.09,21.30,173.89,103.33
T,-0.15,0.48,0.97,13.24,178.77,74.22
T,-0.21,0.27,0.53,1.22,176.39,14.59
T,-0.32,0.10,0.33,-2.01,105.47,9.83
T,-0.36,0.14,0.46,-1.16,70.13,8.00
T,-0.28,0.27,0.15,-40.65,46.51,13.61
T,-0.26,0.21,0.05,6.35,-37.17,-36.07
T,-0.24,0.09,0.14,24.60,-89.11,-53.59
T,-0.21,0.06,0.41,25.09,-130.13,-57.31
T,-0.12,-0.01,0.53,37.41,-144.47,-64.51
T,-0.06,-0.10,0.69,14.65,-171.33,-45.65
T,0.08,0.06,0.53,-14.53,-199.58,-1.22
T,0.24,0.11,0.51,-13.79,-241.21,-10.80
T,0.48,-0.22,0.94,26.92,-292.48,-38.76
T,0.67,-0.13,1.11,-80.26,-308.84,7.87
T,0.74,-0.01,0.99,-102.72,-309.08,19.53
T,0.83,0.06,1.24,-6.59,-307.07,-11.90
T,0.91,-0.08,1.66,41.93,-251.77,-26.67
T,0.93,-0.18,2.33,25.21,-117.19,-23.93
T,0.83,-0.13,2.40,3.11,39.31,3.42
T,0.86,-0.10,2.10,15.26,147.58,6.35
T,0.89,-0.08,1.64,74.58,262.45,10.19
T,0.85,-0.28,1.21,116.33,307.43,17.33
T,0.71,-0.35,1.00,115.30,314.51,37.35
T,0.51,-0.15,0.56,78.98,294.25,77.15
T,0.36,0.03,0.35,72.45,253.66,79.53
T,0.16,0.07,0.12,43.03,169.92,73.49
T,-0.00,0.11,0.26,49.44,71.35,50.66
T,-0.07,0.20,0.34,18.74,28.44,45.17
T,-0.09,0.45,0.50,-55.30,-24.54,42.11
T,-0.11,0.49,0.73,-41.38,-34.97,13.12
T,-0.10,0.55,0.83,-54.08,-31.74,10.74
T,-0.07,0.69,0.86,-41.69,-42.97,-6.10
T,-0.04,0.72,0.80,-32.71,-59.51,-42.66
T,-0.04,0.68,0.85,-4.03,-72.94,-78.86
T,0.02,0.60,0.82,-11.11,-78.67,-121.34
T,0.07,0.52,0.93,-4.76,-83.74,-144.78
T,0.07,0.22,1.23,-2.20,-78.31,-174.07
T,0.14,0.07,1.24,-58.41,-46.75,-169.31
T,0.19,-0.19,1.10,-54.44,-23.50,-168.46
T,0.20,-0.34,0.98,-41.02,-1.83,-115.84
T,0.24,-0.49,0.89,-30.33,-13.43,-82.28
T,0.21,-0.55,0.97,-7.75,-21.67,-54.99
T,0.15,-0.55,1.12,22.58,-14.83,-17.33
T,0.13,-0.34,1.16,31.74,4.15,14.22
T,0.08,-0.14,1.27,24.41,34.73,19.65
T,0.03,-0.25,1.50,30.58,57.07,34.36
T,-0.01,-0.13,1.58,-3.85,87.71,62.56
T,-0.01,0.12,1.38,-22.89,151.18,82.76
T,-0.08,0.24,1.22,-4.15,183.47,63.90
T,-0.11,0.23,1.02,-12.94,201.84,46.45
T,-0.14,0.09,0.57,-34.97,187.38,45.96
T,-0.25,0.06,0.46,-25.39,161.19,53.89
T,-0.30,0.22,0.37,-12.70,121.34,31.56
T,-0.36,0.13,0.20,-51.09,71.35,5.74
T,-0.37,0.19,0.06,-39.25,41.93,-1.10
T,-0.37,0.08,-0.06,1.28,-22.77,-5.49
T,-0.29,0.13,0.11,18.25,-103.03,-3.85
T,-0.16,0.14,0.16,8.61,-147.95,-15.93
T,0.01,0.08,0.25,31.25,-215.76,-40.83
T,0.21,-0.06,0.19,11.90,-261.84,-36.01
T,0.68,-0.09,0.16,9.83,-374.21,-16.30
T,1.01,-0.06,0.75,27.65,-451.42,-7.39
T,1.12,0.18,1.30,-73.49,-462.65,10.86
T,1.03,0.11,1.91,-80.08,-379.52,-19.90
T,0.99,-0.30,2.45,-25.57,-215.64,-49.80
T,0.92,-0.58,2.51,-46.02,-110.23,-26.55
T,0.87,-0.35,2.54,-28.63,42.91,28.99
T,0.89,-0.17,2.03,-0.12,148.25,41.02
T,0.93,-0.27,1.22,75.68,234.07,37.72
T,0.74,-0.75,1.35,169.92,259.34,33.20
T,0.75,-0.34,1.36,150.63,303.59,77.76
T,0.73,-0.08,0.31,133.73,328.74,70.43
T,0.31,-0.27,0.42,94.85,222.66,59.39
T,0.17,-0.15,0.49,60.97,174.07,78.67
T,0.07,0.12,0.22,-8.85,129.70,114.32
T,-0.00,0.43,0.13,-23.44,53.96,90.09
T,-0.08,0.39,0.43,-34.91,2.44,48.34
T,-0.11,0.47,0.79,-77.33,-27.34,44.74
T,-0.10,0.53,0.80,-76.23,-30.15,35.46
T,-0.02,0.64,0.74,-46.39,-45.65,27.71
T,0.00,0.76,1.02,12.33,-76.48,-26.37
T,-0.06,0.67,1.12,12.94,-70.62,-53.59
T,0.11,0.95,0.71,-14.71,-61.34,-90.33
T,0.19,0.92,0.70,7.63,-88.07,-180.42
T,0.22,0.16,1.01,41.87,-103.52,-242.19
T,0.17,-0.17,1.40,-29.05,-81.36,-193.36
T,0.18,-0.28,1.20,-70.25,-42.24,-160.28
T,0.24,-0.45,0.89,-61.16,-20.94,-106.20
T,0.23,-0.43,0.87,-17.88,-29.72,-72.94
T,0.19,-0.37,1.04,-19.10,-38.15,-60.06
T,0.15,-0.43,1.18,10.31,-17.09,-38.57
T,0.13,-0.53,1.31,65.55,17.09,-6.65
T,0.09,-0.39,1.43,56.64,44.86,31.25
T,0.05,0.08,1.65,14.22,98.08,78.61
T,0.04,0.23,1.54,32.96,141.24,56.27
T,-0.01,0.08,1.27,20.08,191.16,34.24
T,-0.09,0.25,1.21,-2.14,209.35,59.94
T,-0.04,0.38,0.86,-56.70,222.90,75.38
T,-0.16,0.32,0.33,-27.71,190.31,49.19
T,-0.30,0.25,0.23,-13.18,122.50,6.65
T,-0.34,0.16,0.18,-11.29,86.43,-13.18
T,-0.29,0.15,0.04,-18.68,22.40,-15.62
T,-0.27,0.04,-0.10,14.95,-59.20,-23.07
T,-0.17,0.06,0.00,10.25,-117.07,-12.02
T,-0.02,0.22,0.11,34.42,-216.13,-10.74
