Alpha, X_Acc, Y_Acc, Z_Acc, X_Gyro, Y_Gyro, Z_Gyro
F,-0.14,0.10,0.79,14.59,-10.62,66.04
F,-0.20,0.06,0.91,22.89,-24.17,62.87
F,-0.25,0.35,0.79,23.25,-17.21,74.16
F,-0.22,0.43,0.88,9.77,-37.11,61.10
F,-0.23,0.31,0.92,10.74,-35.46,50.72
F,-0.26,0.55,0.95,13.61,-37.23,45.78
F,-0.24,0.58,0.96,4.15,-34.06,33.26
F,-0.21,0.56,0.98,-0.61,-36.38,14.34
F,-0.16,0.49,0.97,-2.38,-29.48,-1.22
F,-0.12,0.54,1.01,-6.10,-31.86,-9.22
F,-0.10,0.47,0.97,-16.91,-23.62,-29.05
F,-0.06,0.36,1.02,-14.53,-20.81,-44.07
F,-0.05,0.30,0.97,-17.15,-18.62,-48.03
F,-0.04,0.26,1.00,-21.85,-21.18,-53.53
F,-0.04,0.24,0.94,-23.25,-16.17,-56.95
F,-0.02,0.13,0.96,-19.59,-20.39,-66.10
F,0.03,-0.02,0.92,-27.65,-24.41,-65.73
F,0.03,-0.09,0.99,-29.72,-26.55,-58.41
F,0.09,-0.01,1.00,-19.29,-23.25,-47.91
F,0.08,-0.16,0.97,-16.85,-19.65,-52.37
F,0.09,-0.23,1.02,-15.93,-17.82,-45.96
F,0.13,-0.27,1.02,-12.45,-12.57,-32.71
F,0.14,-0.30,1.00,-7.02,-6.35,-26.00
F,0.13,-0.38,1.03,-0.24,1.77,-10.68
F,0.12,-0.31,1.01,5.80,7.87,7.69
F,0.15,-0.23,1.04,13.73,7.45,17.15
F,0.11,-0.15,1.05,21.61,17.64,18.37
F,0.10,-0.19,1.15,26.31,28.44,16.72
F,0.05,-0.19,1.13,22.34,43.82,19.04
F,-0.09,-0.05,0.99,29.72,72.88,31.31
F,-0.21,0.05,1.07,44.56,60.61,35.34
F,-0.33,0.36,1.38,43.46,63.72,41.69
F,-0.38,0.46,1.42,39.98,106.14,21.48
F,-0.37,0.59,1.11,45.17,142.94,7.87
F,-0.45,0.46,0.84,33.20,126.89,-27.40
F,-0.46,0.28,1.03,24.60,103.45,-28.75
F,-0.44,0.38,0.82,9.16,124.51,-22.16
F,-0.43,0.22,0.63,6.10,108.22,-39.79
F,-0.42,0.17,0.57,7.32,97.29,-38.45
F,-0.46,0.03,0.36,9.64,83.74,-30.33
F,-0.49,0.08,0.39,3.30,33.87,-6.90
F,-0.46,0.20,0.46,0.37,21.91,2.14
F,-0.39,0.14,0.36,5.37,9.40,-2.62
F,-0.40,0.18,0.41,4.70,-25.76,5.55
F,-0.35,0.10,0.34,-11.35,-39.79,4.76
F,-0.36,0.07,0.47,-18.92,-72.20,15.87
F,-0.37,0.05,0.49,-14.47,-75.01,23.13
F,-0.36,0.04,0.48,-11.41,-80.99,24.84
F,-0.33,0.23,0.69,-7.69,-109.92,35.40
F,-0.25,0.26,0.77,-10.50,-104.92,26.61
F,-0.23,0.14,0.62,-21.24,-104.31,20.51
F,-0.19,0.04,0.77,-20.81,-123.84,15.81
F,-0.12,0.11,0.87,-19.29,-130.49,23.56
F,-0.05,0.29,0.92,-21.67,-126.83,17.58
F,-0.01,0.17,0.86,-26.43,-124.69,4.03
F,0.05,-0.09,1.11,-24.60,-139.10,5.49
F,0.18,0.13,1.07,-22.89,-118.96,25.39
F,0.15,0.21,1.08,-5.62,-122.38,19.71
F,0.21,0.16,1.28,4.82,-112.98,-1.89
F,0.29,-0.10,1.06,-10.25,-83.68,-8.30
F,0.20,-0.15,1.18,-8.30,-88.87,7.63
F,0.21,0.14,1.40,5.19,-80.20,23.62
F,0.24,0.21,1.50,-1.28,-60.91,12.39
F,0.31,0.04,1.66,-0.31,-23.86,-16.85
F,0.28,-0.02,1.52,5.37,23.07,-10.50
F,0.26,0.14,1.67,14.40,41.32,-1.59
F,0.25,0.25,1.77,23.62,104.92,-13.06
F,0.16,0.02,1.16,34.97,165.83,-33.63
F,0.07,0.04,1.06,46.33,146.06,-26.86
F,-0.02,0.11,1.09,45.17,112.18,-18.31
F,-0.07,0.20,1.07,48.89,117.92,-12.45
F,-0.07,0.37,0.95,48.28,125.92,-17.64
F,-0.10,0.19,0.72,22.28,108.70,-35.10
F,-0.18,0.06,0.72,15.81,79.96,-30.52
F,-0.23,0.17,0.67,2.99,64.03,-3.78
F,-0.23,0.20,0.64,1.83,51.70,-6.29
F,-0.22,0.16,0.53,7.14,48.58,-11.66
F,-0.21,0.11,0.65,6.71,22.09,-8.85
F,-0.24,0.11,0.66,5.62,14.22,4.21
F,-0.23,0.16,0.60,8.61,10.31,12.63
F,-0.26,0.15,0.42,-4.52,-9.34,18.92
F,-0.26,0.24,0.77,0.61,-45.04,23.07
F,-0.27,0.31,0.81,0.06,-24.84,21.97
F,-0.25,0.46,0.66,-7.51,-23.25,7.20
F,-0.31,0.51,0.86,-2.14,-40.53,-2.32
F,-0.35,0.58,0.80,-3.17,-23.44,-26.98
F,-0.39,0.55,0.76,-9.70,-24.23,-36.50
F,-0.35,0.51,0.79,-16.05,-43.52,-57.37
F,-0.29,0.38,0.86,-24.84,-47.79,-72.14
F,-0.24,0.16,0.96,-24.17,-49.07,-81.73
F,-0.22,0.07,0.90,-32.53,-29.54,-74.10
F,-0.13,-0.07,1.00,-18.25,-32.04,-71.17
F,-0.09,-0.20,0.97,-13.37,-26.43,-64.09
F,-0.08,-0.21,1.16,-18.01,-22.58,-41.32
F,-0.09,-0.14,1.05,-19.04,-2.56,-35.03
F,-0.02,-0.35,1.09,-13.43,-1.28,-33.69
F,-0.00,-0.43,1.00,-16.24,2.56,-0.79
F,-0.06,-0.38,1.01,-8.67,-1.04,16.54
F,-0.13,-0.21,0.91,-1.89,5.49,34.06
F,-0.06,-0.24,0.94,11.47,-3.30,45.78
F,-0.04,-0.26,0.84,8.06,-1.16,58.59
F,-0.07,-0.21,0.94,20.94,-18.01,75.13
F,-0.12,-0.09,0.88,26.61,-7.63,83.86
F,-0.18,0.21,0.76,19.17,-17.76,91.43
F,-0.18,0.05,0.85,12.51,-22.46,72.81
F,-0.20,0.11,0.88,18.49,-28.38,86.06
F,-0.23,0.55,0.92,25.02,-26.55,89.17
F,-0.24,0.61,0.90,10.93,-30.58,62.26
F,-0.21,0.49,0.92,7.75,-31.98,43.15
F,-0.21,0.71,0.97,6.47,-39.73,41.93
F,-0.18,0.78,1.01,1.46,-34.42,23.13
F,-0.15,0.80,1.03,-3.91,-27.89,-5.98
F,-0.10,0.66,0.92,-13.37,-22.46,-44.07
F,-0.07,0.53,0.89,-24.17,-28.63,-53.71
F,-0.07,0.45,0.94,-27.47,-36.19,-63.54
F,-0.03,0.47,0.93,-26.12,-30.09,-83.31
F,0.03,0.24,0.86,-26.31,-29.05,-99.98
F,0.11,-0.13,0.99,-26.31,-41.63,-97.11
F,0.13,-0.12,0.99,-30.88,-34.12,-78.00
F,0.14,-0.15,1.01,-24.60,-32.90,-67.75
F,0.20,-0.40,1.04,-19.04,-16.97,-62.44
F,0.18,-0.51,1.01,-17.94,-12.51,-46.26
F,0.17,-0.34,1.08,-15.14,-12.27,-13.37
F,0.19,-0.34,1.08,-2.75,3.54,-5.37
F,0.17,-0.39,1.03,2.08,7.26,2.20
F,0.14,-0.32,1.00,9.77,18.74,22.22
F,0.12,-0.29,1.11,13.31,15.01,29.97
F,0.07,-0.12,1.25,15.50,39.92,43.27
F,-0.01,-0.07,1.37,24.90,73.73,43.95
F,-0.11,-0.06,1.14,36.56,107.42,36.68
F,-0.27,-0.03,1.05,62.26,93.51,26.67
F,-0.29,0.41,1.24,73.55,85.69,37.41
F,-0.32,0.58,1.16,62.56,107.91,23.93
F,-0.39,0.61,0.94,41.02,122.62,6.23
F,-0.41,0.65,0.77,36.68,109.62,-16.60
F,-0.43,0.54,0.70,30.15,93.93,-32.90
F,-0.39,0.35,0.69,23.68,78.49,-49.80
F,-0.37,0.21,0.48,8.00,84.41,-49.74
F,-0.36,0.10,0.29,-2.93,52.80,-29.79
F,-0.36,0.08,0.28,3.30,10.38,-9.28
F,-0.29,0.09,0.31,7.45,-12.63,-1.65
F,-0.22,0.00,0.27,-1.10,-43.52,20.63
F,-0.21,0.12,0.21,-4.27,-66.89,41.02
F,-0.24,0.19,0.33,8.85,-113.95,46.26
F,-0.20,0.14,0.64,-0.49,-140.81,36.99
F,-0.15,0.20,0.72,-8.61,-133.79,47.97
F,0.03,0.34,0.77,-16.24,-139.59,55.18
F,0.03,0.31,0.98,-15.69,-146.00,35.64
F,0.03,0.13,0.96,-19.96,-133.18,15.99
F,0.11,0.06,0.97,-26.98,-135.19,28.50
F,0.19,0.32,1.07,-17.33,-122.80,24.48
F,0.13,0.17,0.98,-9.89,-111.69,5.07
F,0.17,0.00,1.18,-12.08,-114.26,22.64
F,0.28,0.16,1.12,-9.70,-105.04,38.15
F,0.36,0.29,1.30,-2.62,-98.08,25.45
F,0.30,0.29,1.45,-7.32,-72.63,17.52
F,0.33,0.34,1.53,-7.32,-49.19,9.03
F,0.36,0.37,1.74,-2.26,-1.65,-2.50
F,0.31,0.45,1.73,1.22,52.98,-26.37
F,0.35,0.41,1.76,9.22,91.67,-50.84
F,0.25,0.34,1.49,10.13,149.84,-73.91
F,0.17,0.14,1.32,16.42,171.45,-78.31
F,0.05,0.23,1.23,26.67,183.72,-39.67
F,-0.01,0.30,0.95,27.40,181.34,-33.45
F,-0.08,0.14,0.67,10.38,160.89,-35.16
F,-0.22,0.12,0.74,10.19,83.07,-18.19
F,-0.22,0.11,0.76,11.11,81.24,-11.11
F,-0.17,0.11,0.51,-0.12,83.92,-6.04
F,-0.18,0.11,0.45,-5.92,30.58,-5.80
F,-0.23,0.02,0.52,-3.36,11.54,-4.39
F,-0.20,0.16,0.66,6.71,10.93,16.05
F,-0.21,0.06,0.50,-0.12,-1.40,19.17
F,-0.25,0.23,0.48,0.06,-14.89,33.81
F,-0.28,0.57,0.75,15.69,-43.76,26.43
F,-0.28,0.67,0.72,-2.81,-25.15,-7.93
F,-0.31,0.64,0.68,-10.25,-31.92,-28.93
F,-0.34,0.67,0.61,-15.62,-43.95,-46.57
F,-0.29,0.72,0.80,-20.51,-67.81,-54.87
F,-0.22,0.31,0.85,-29.48,-60.42,-93.51
F,-0.19,0.16,1.00,-22.95,-47.49,-96.37
F,-0.15,-0.00,0.99,-23.99,-33.02,-101.62
F,0.00,-0.31,1.05,-22.89,-19.90,-96.98
F,0.01,-0.54,1.16,-17.27,-10.19,-55.36
F,-0.02,-0.41,0.97,-19.53,4.03,-19.29
F,-0.04,-0.37,1.06,-3.54,-12.51,2.14
F,-0.02,-0.38,1.10,0.85,0.43,15.01
F,-0.03,-0.28,0.91,5.31,2.20,50.90
F,-0.05,-0.07,0.83,1.34,-13.49,70.50
F,-0.04,-0.04,0.93,6.53,-23.38,68.54
F,-0.14,-0.11,0.88,8.36,-16.17,77.51
F,-0.08,-0.03,0.80,6.71,-33.63,96.01
F,-0.11,0.01,0.85,19.23,-40.77,102.29
F,-0.25,0.41,0.89,28.14,-36.87,105.53
F,-0.18,0.43,0.84,13.98,-39.06,80.26
F,-0.17,0.42,0.92,19.41,-43.58,78.55
F,-0.15,0.60,1.05,22.77,-52.19,63.66
F,-0.13,0.65,1.00,9.09,-35.83,49.80
F,-0.09,0.80,1.03,-2.50,-34.42,22.16
F,-0.07,0.76,0.95,-14.65,-24.23,-10.07
F,-0.04,0.74,1.00,-20.08,-26.31,-32.04
F,-0.03,0.73,0.93,-32.59,-24.05,-58.72
F,0.00,0.56,0.89,-37.72,-23.62,-77.45
F,0.04,0.33,0.84,-39.00,-33.20,-98.14
F,0.10,-0.05,0.94,-38.33,-37.84,-102.48
F,0.13,-0.10,0.95,-37.78,-35.52,-82.52
F,0.20,-0.19,1.00,-25.02,-30.33,-74.77
F,0.28,-0.40,1.14,-18.37,-18.86,-71.41
F,0.26,-0.57,1.05,-30.52,-5.25,-51.33
F,0.23,-0.33,1.14,-21.97,-8.79,-9.03
F,0.25,-0.35,1.07,-10.80,4.58,-5.25
F,0.22,-0.47,1.02,-3.23,18.49,11.90
F,0.15,-0.29,1.04,-2.56,9.40,33.20
F,0.11,-0.17,1.07,-4.33,16.60,42.42
F,0.06,-0.07,1.13,16.05,30.88,30.70
F,0.00,-0.06,1.36,36.07,65.00,23.13
F,-0.05,0.04,1.25,26.43,93.99,26.55
F,-0.22,0.21,1.21,35.22,110.78,25.15
F,-0.21,0.27,1.19,61.28,116.15,12.08
F,-0.31,0.32,1.15,51.09,110.66,5.55
F,-0.32,0.38,0.96,38.94,117.74,-2.26
F,-0.40,0.30,0.82,28.56,113.40,-6.04
F,-0.39,0.43,0.90,30.46,93.63,-6.65
F,-0.45,0.40,0.76,30.09,115.78,-27.95
F,-0.41,0.28,0.59,25.27,120.00,-44.25
F,-0.38,0.14,0.36,3.23,99.37,-45.23
F,-0.39,0.10,0.31,2.08,66.65,-35.16
F,-0.37,0.06,0.28,13.24,28.32,-17.40
F,-0.27,-0.00,0.08,-0.12,-4.46,1.22
F,-0.26,-0.06,0.04,-7.39,-53.28,18.74
F,-0.27,0.18,0.43,-10.74,-122.19,44.56
F,-0.22,0.09,0.37,-13.79,-124.21,28.20
F,-0.15,0.08,0.48,-10.93,-146.06,29.91
F,-0.12,0.07,0.87,-11.47,-164.49,44.74
F,-0.06,0.14,1.02,-11.84,-146.85,68.60
F,-0.02,0.24,0.67,-23.62,-109.01,65.00
F,-0.00,0.16,0.96,-6.90,-141.54,40.89
F,0.00,0.36,0.85,-37.78,-124.15,46.39
F,0.16,0.14,1.06,-40.28,-144.47,20.57
F,0.23,0.07,1.12,-29.66,-124.21,19.59
F,0.12,0.03,1.28,-30.76,-124.69,18.13
F,0.28,0.26,1.31,-41.99,-124.63,18.55
F,0.37,-0.01,1.60,-33.87,-96.25,-17.52
F,0.31,-0.08,1.45,-24.96,-61.58,-8.97
F,0.28,0.06,1.43,-9.03,-43.52,2.93
F,0.34,0.09,1.48,4.46,-32.78,-0.12
F,0.34,0.09,1.59,23.93,-5.92,-13.61
F,0.32,0.14,1.41,23.32,40.16,-15.14
F,0.32,0.14,1.36,26.98,53.59,-20.75
F,0.29,0.07,1.48,27.59,79.47,-20.45
F,0.18,0.15,1.54,36.25,125.18,-20.45
F,0.15,0.14,1.39,49.62,170.96,-30.40
F,0.07,0.15,0.88,52.37,201.23,-38.82
F,-0.02,0.15,0.77,47.73,169.49,-38.70
F,-0.16,0.19,0.80,50.11,127.69,-36.32
F,-0.12,0.04,0.47,34.48,112.73,-34.18
F,-0.09,0.18,0.42,25.15,69.15,-4.03
F,-0.20,0.10,0.60,13.85,17.40,-5.55
F,-0.15,0.16,0.64,4.33,19.47,8.30
F,-0.07,0.21,0.48,-1.16,15.32,9.40
F,-0.19,0.31,0.69,8.06,-26.49,18.62
F,-0.17,0.33,0.74,6.04,-21.30,9.22
F,-0.25,0.38,0.58,3.85,-25.15,15.50
F,-0.25,0.69,0.58,3.36,-40.28,1.04
F,-0.21,0.65,0.84,-4.94,-58.29,-25.45
F,-0.28,0.58,0.71,-17.94,-35.46,-35.34
F,-0.24,0.59,0.77,-18.25,-54.93,-62.81
F,-0.20,0.48,0.98,-26.79,-57.80,-78.00
F,-0.13,0.31,0.90,-35.58,-34.91,-100.40
F,-0.09,0.07,1.00,-32.53,-34.12,-102.54
F,-0.05,-0.22,0.94,-28.02,-19.41,-90.82
F,-0.03,-0.38,1.02,-24.23,-13.55,-64.39
F,0.01,-0.40,0.95,-21.97,-12.21,-42.42
F,0.03,-0.39,0.99,-9.34,-1.65,-10.07
F,0.04,-0.35,1.13,9.46,-10.44,7.57
F,0.00,-0.34,0.97,5.37,4.39,25.76
F,-0.04,-0.19,0.91,10.68,-7.81,40.53
F,-0.05,-0.10,0.93,5.00,-11.41,55.11
F,-0.05,-0.05,1.04,7.57,-21.85,52.55
F,-0.02,-0.14,0.90,9.09,-6.71,60.12
F,-0.02,-0.12,0.82,13.12,-15.87,69.89
F,-0.09,0.06,0.90,24.54,-35.10,81.91
F,-0.10,0.43,0.93,21.91,-32.41,84.41
F,-0.11,0.40,0.92,19.23,-27.47,69.82
F,-0.16,0.31,0.95,20.57,-32.10,67.26
F,-0.12,0.57,0.95,14.34,-29.30,76.66
F,-0.11,0.66,1.05,4.64,-27.28,57.50
F,-0.13,0.82,0.96,-0.12,-13.55,30.76
F,-0.12,0.81,1.00,-2.93,-15.50,2.32
F,-0.12,0.75,0.90,-8.85,-11.23,-25.15
F,-0.06,0.73,0.92,-25.51,-20.63,-52.73
F,-0.01,0.59,0.87,-37.17,-21.36,-72.63
F,0.03,0.42,0.89,-31.98,-28.08,-99.49
F,0.09,0.20,0.86,-30.15,-24.96,-116.88
F,0.16,-0.24,0.91,-37.96,-33.63,-107.48
F,0.19,-0.27,0.98,-37.17,-36.07,-66.59
F,0.18,-0.26,1.05,-17.94,-29.72,-62.62
F,0.24,-0.48,1.09,-7.57,-11.05,-57.92
F,0.26,-0.42,1.10,-9.89,-2.87,-14.95
F,0.26,-0.44,1.09,-2.01,2.38,-1.10
F,0.21,-0.37,1.21,11.41,21.85,22.34
F,0.17,-0.28,1.18,17.82,38.94,35.83
F,0.06,-0.08,1.35,18.86,55.66,38.94
F,-0.05,-0.04,1.38,27.47,98.39,32.29
F,-0.13,0.08,1.35,43.76,126.95,35.22
F,-0.25,0.35,1.19,47.00,155.58,39.67
F,-0.39,0.51,0.85,41.44,149.41,17.88
F,-0.42,0.54,0.83,32.84,119.38,1.89
F,-0.46,0.52,0.90,28.81,100.52,-20.26
F,-0.42,0.48,0.85,18.68,107.79,-38.88
F,-0.42,0.20,0.59,8.54,119.81,-59.45
F,-0.40,0.15,0.33,-11.66,93.69,-41.50
F,-0.46,0.07,0.32,-5.07,53.59,-33.39
F,-0.47,0.08,0.44,13.06,17.58,-12.51
F,-0.42,0.07,0.45,16.05,9.46,-3.54
F,-0.38,0.06,0.41,11.29,4.46,4.94
F,-0.39,0.16,0.40,4.76,-26.86,17.82
F,-0.35,0.08,0.41,-4.09,-48.10,13.43
F,-0.34,0.04,0.48,-18.92,-73.12,26.92
F,-0.37,0.12,0.54,-16.66,-89.78,46.63
F,-0.35,0.18,0.64,-10.19,-94.24,47.97
F,-0.28,0.19,0.65,-12.70,-88.01,49.07
F,-0.23,0.24,0.65,-31.98,-125.00,43.03
F,-0.16,0.15,0.94,-8.48,-148.86,24.29
F,-0.12,0.21,0.95,-24.35,-112.92,20.26
F,-0.11,0.10,0.99,-33.57,-108.09,9.58
F,-0.03,0.22,1.00,-35.64,-100.71,13.06
F,0.01,0.19,0.91,-34.24,-107.91,-9.46
F,0.02,0.05,1.14,-28.87,-120.79,-14.10
F,0.06,0.01,0.98,-15.20,-89.05,5.31
F,0.15,0.19,1.05,-13.43,-101.62,9.58
F,0.14,0.19,1.08,-13.67,-100.65,1.46
F,0.17,0.06,1.20,-7.51,-88.99,0.37
F,0.28,-0.00,1.21,-7.02,-76.84,0.43
F,0.28,0.06,1.24,-13.00,-65.06,3.72
F,0.25,0.02,1.38,-0.37,-50.54,-0.18
F,0.29,0.06,1.40,0.61,-25.94,0.61
F,0.32,0.16,1.26,-3.97,4.64,-4.15
F,0.30,0.07,1.50,11.84,4.39,-10.19
F,0.27,0.08,1.38,12.33,36.13,-9.34
F,0.22,0.14,1.72,24.66,68.42,-15.75
F,0.24,0.18,1.65,28.02,131.41,-18.25
F,0.11,0.09,1.25,58.04,190.80,-37.96
F,-0.00,0.03,1.08,74.28,185.06,-40.95
F,-0.06,0.08,0.85,60.97,175.72,-26.37
F,-0.17,0.15,0.68,37.17,117.43,3.30
F,-0.20,0.25,0.70,26.18,65.12,21.24
F,-0.18,0.18,0.72,19.53,47.55,8.12
F,-0.19,0.11,0.53,-18.55,35.46,14.04
F,-0.24,0.20,0.64,-23.07,6.23,15.08
F,-0.22,0.19,0.77,-12.94,2.08,0.98
F,-0.21,0.09,0.68,-3.05,21.12,4.52
F,-0.21,0.12,0.66,13.06,18.01,13.79
F,-0.25,0.43,0.45,11.54,-4.46,27.04
F,-0.25,0.70,0.98,13.98,-47.97,9.40
F,-0.26,0.64,0.69,-0.61,-9.58,-13.24
F,-0.31,0.69,0.47,-4.39,-26.86,-40.65
F,-0.22,0.73,0.76,-14.40,-66.41,-64.03
F,-0.23,0.39,0.79,-39.86,-44.31,-77.88
F,-0.22,0.40,0.94,-22.09,-62.50,-85.88
F,-0.13,0.25,0.88,-22.22,-42.60,-105.16
F,-0.03,-0.22,1.03,-13.98,-34.91,-115.11
F,0.00,-0.47,0.97,-25.27,-25.45,-67.26
F,0.05,-0.42,1.29,-16.05,-23.25,-40.65
F,0.09,-0.42,0.99,-11.66,23.99,-20.39
F,0.04,-0.42,1.13,-4.09,7.93,-8.36
F,-0.03,-0.46,0.95,6.23,7.57,22.40
F,-0.04,-0.39,0.98,7.81,9.28,46.88
F,-0.10,-0.27,0.89,9.34,11.29,68.73
F,-0.13,0.04,0.86,16.97,0.49,83.13
F,-0.15,0.04,0.85,17.82,-20.39,72.08
F,-0.16,0.08,0.92,16.05,-23.74,76.17
F,-0.19,0.18,0.81,21.97,-26.31,88.62
F,-0.20,0.47,0.97,20.02,-39.00,97.84
F,-0.20,0.50,0.89,11.47,-21.06,65.00
F,-0.24,0.56,0.90,13.24,-25.45,49.32
F,-0.22,0.61,0.92,13.18,-28.08,39.61
F,-0.24,0.71,0.87,7.26,-24.90,22.77
F,-0.19,0.92,0.87,-6.65,-28.20,-2.32
F,-0.17,0.90,0.81,-19.53,-33.57,-34.48
F,-0.11,0.67,0.95,-27.71,-40.95,-76.60
F,-0.05,0.41,0.85,-38.88,-35.52,-97.47
F,0.01,0.15,1.00,-36.68,-46.33,-107.24
F,0.13,-0.10,1.01,-35.83,-27.71,-99.00
F,0.16,-0.26,0.99,-36.56,-27.95,-87.28
F,0.18,-0.54,1.18,-24.23,-17.70,-64.94
F,0.18,-0.54,1.09,-15.50,-2.69,-28.69
F,0.14,-0.39,1.03,-6.41,7.26,-4.33
F,0.10,-0.27,1.11,10.07,7.93,4.09
F,0.09,-0.29,1.08,11.66,20.20,8.06
F,0.03,-0.19,1.27,24.72,29.54,22.58
F,-0.04,-0.03,1.27,33.81,75.01,25.02
F,-0.10,-0.06,1.08,49.19,105.47,15.87
F,-0.23,0.08,1.03,51.64,96.19,29.36
F,-0.33,0.30,1.34,55.91,61.34,24.78
F,-0.35,0.42,1.42,49.62,77.88,15.44
F,-0.40,0.53,1.05,31.74,140.32,3.97
F,-0.51,0.60,0.61,16.97,141.85,-8.24
F,-0.49,0.55,0.63,31.25,97.35,-31.56
F,-0.48,0.36,0.73,24.54,71.66,-50.72
F,-0.49,0.30,0.67,8.06,83.44,-44.25
F,-0.47,0.27,0.49,-0.98,93.99,-40.53
F,-0.48,0.14,0.34,1.83,80.93,-42.66
F,-0.47,0.11,0.26,-0.55,59.69,-33.94
F,-0.43,0.08,0.30,2.99,14.22,-20.81
F,-0.42,0.05,0.26,-4.03,-7.14,0.92
F,-0.39,0.04,0.17,-10.07,-28.69,12.27
F,-0.38,0.03,0.26,-19.65,-85.33,32.59
F,-0.37,0.10,0.31,-21.91,-107.18,43.15
F,-0.33,0.19,0.43,-5.37,-132.14,41.38
F,-0.24,0.22,0.76,4.39,-146.18,31.37
F,-0.17,0.23,0.88,-4.76,-135.62,32.84
F,-0.14,0.07,0.82,-20.75,-118.16,46.94
F,-0.16,0.25,0.75,-17.46,-120.79,46.26
F,-0.05,0.34,0.98,-11.84,-156.01,35.03
F,-0.01,0.26,1.17,-27.95,-136.11,16.48
F,0.03,0.15,1.14,-18.19,-110.96,12.02
F,0.05,0.09,1.10,-15.50,-113.16,25.51
F,0.12,0.22,1.34,-20.63,-119.38,21.67
F,0.11,0.20,1.21,-31.80,-88.99,15.08
F,0.18,0.08,1.27,-13.12,-92.10,3.11
F,0.19,0.10,1.34,-12.27,-61.71,12.15
F,0.18,0.17,1.39,-4.27,-45.23,15.44
F,0.20,0.25,1.23,2.20,-5.98,0.12
F,0.22,0.17,1.27,3.23,-14.16,-13.24
F,0.22,0.15,1.39,4.52,-4.94,-5.31
F,0.19,0.30,1.56,27.10,32.59,-11.35
F,0.14,0.30,1.64,37.48,72.39,-29.17
F,0.14,0.28,1.54,43.76,140.81,-44.01
F,0.07,0.08,1.21,61.95,173.16,-62.74
F,-0.02,0.05,1.04,52.12,174.13,-48.83
F,-0.10,0.13,0.91,54.57,152.34,-25.82
F,-0.15,0.16,0.79,43.40,141.91,-12.94
F,-0.19,0.15,0.62,9.64,101.01,-0.18
F,-0.26,0.12,0.56,-7.81,54.75,16.72
F,-0.29,0.20,0.55,-19.78,38.15,27.53
F,-0.29,0.29,0.58,-6.77,14.83,20.45
F,-0.22,0.23,0.65,-5.13,3.91,6.10
F,-0.29,0.15,0.66,-8.97,5.62,16.66
F,-0.30,0.32,0.50,-2.56,3.05,32.71
F,-0.32,0.51,0.52,9.09,-19.23,27.89
F,-0.26,0.58,0.78,8.97,-40.53,-5.07
F,-0.27,0.41,0.77,-12.21,-20.69,-17.64
F,-0.31,0.49,0.70,-17.88,-16.11,-16.60
F,-0.33,0.77,0.47,-27.16,-22.83,-37.90
F,-0.28,0.47,0.94,-12.88,-71.90,-90.33
F,-0.27,0.23,0.89,-22.16,-44.62,-90.88
F,-0.24,0.34,0.70,-25.21,-45.29,-74.40
F,-0.22,0.32,0.92,-10.93,-62.07,-88.56
F,-0.15,-0.04,1.01,-12.33,-43.21,-112.49
F,-0.10,-0.27,1.02,-19.90,-35.22,-83.50
F,-0.09,-0.28,1.10,-17.09,-30.15,-58.78
F,-0.05,-0.30,1.12,-9.77,-8.61,-40.47
F,-0.02,-0.33,1.01,-12.70,5.31,-18.01
F,0.00,-0.31,1.08,-4.94,-3.60,-1.28
F,-0.01,-0.25,1.12,-4.27,0.24,26.37
F,-0.08,-0.20,1.04,-4.94,15.38,38.02
F,-0.06,-0.29,0.76,3.91,10.56,50.54
F,-0.09,-0.19,0.90,11.66,-12.82,84.41
F,-0.05,-0.02,0.74,2.75,-15.38,98.88
F,-0.17,-0.06,0.92,10.68,-44.43,89.48
F,-0.16,0.16,0.80,15.62,-23.01,109.31
F,-0.18,0.46,0.87,16.24,-38.33,114.14
F,-0.23,0.43,0.97,-0.18,-35.40,73.67
F,-0.26,0.38,0.99,8.48,-29.60,61.04
F,-0.19,0.58,0.88,11.60,-25.63,58.04
F,-0.20,0.77,0.98,0.85,-28.63,41.08
F,-0.18,0.68,0.89,-2.01,-26.18,15.32
F,-0.13,0.81,0.94,-4.52,-23.07,-0.98
F,-0.11,0.79,0.97,-21.06,-33.51,-38.76
F,-0.03,0.54,0.93,-26.37,-28.75,-65.61
F,0.00,0.48,0.96,-24.96,-33.26,-74.04
F,0.01,0.38,0.94,-28.81,-26.86,-87.95
F,0.04,0.10,0.93,-34.12,-28.50,-102.66
F,0.10,-0.12,0.84,-30.94,-22.52,-96.62
F,0.13,-0.27,1.08,-19.59,-38.21,-87.28
F,0.17,-0.40,1.02,-19.10,-19.17,-58.90
F,0.17,-0.35,1.01,-14.40,-4.70,-32.59
F,0.17,-0.33,1.11,-8.12,-9.09,-21.30
F,0.19,-0.38,0.97,-3.78,13.79,-10.25
F,0.17,-0.40,1.12,6.84,2.87,-1.59
F,0.12,-0.38,1.11,13.12,19.04,21.48
F,0.04,-0.24,1.41,32.23,34.48,32.10
F,0.01,-0.13,1.47,36.74,80.26,33.81
F,-0.07,-0.15,1.11,55.97,133.85,27.89
F,-0.34,0.51,0.94,29.11,132.87,45.96
F,-0.36,0.72,1.07,46.51,107.60,-1.83
F,-0.39,0.32,1.05,51.33,131.10,-44.86
F,-0.47,0.55,0.87,6.90,128.54,-3.78
