Alpha, X_Acc, Y_Acc, Z_Acc, X_Gyro, Y_Gyro, Z_Gyro
G,-0.31,-0.21,0.98,-6.23,-20.45,10.74
G,-0.29,-0.27,1.04,-0.55,-14.40,17.64
G,-0.32,-0.16,0.89,-1.40,-3.11,34.18
G,-0.31,-0.24,0.96,1.22,-4.64,38.09
G,-0.31,-0.21,0.89,-0.61,0.00,50.29
G,-0.32,-0.09,0.91,11.11,-3.05,60.79
G,-0.31,-0.06,0.82,10.68,1.40,64.88
G,-0.33,0.05,0.91,9.28,-1.71,67.75
G,-0.33,-0.03,0.92,19.10,-1.71,54.57
G,-0.29,-0.02,0.79,16.24,9.46,59.81
G,-0.32,0.08,0.71,14.28,-5.19,67.75
G,-0.31,0.09,0.75,13.31,-15.56,63.11
G,-0.30,0.11,0.76,13.67,-14.59,64.09
G,-0.29,0.28,0.70,7.93,-27.16,67.75
G,-0.29,0.22,0.75,8.18,-34.36,55.91
G,-0.28,0.18,0.78,14.22,-33.39,48.71
G,-0.25,0.25,0.79,7.45,-40.95,54.69
G,-0.24,0.30,0.86,-1.46,-42.91,52.67
G,-0.23,0.31,0.88,4.09,-47.97,43.27
G,-0.21,0.37,0.86,4.52,-40.95,36.50
G,-0.20,0.31,0.91,-2.93,-47.49,31.19
G,-0.18,0.26,0.78,-10.68,-46.20,25.88
G,-0.17,0.37,0.88,-3.66,-54.38,25.57
G,-0.16,0.36,0.97,-5.37,-53.28,12.94
G,-0.11,0.24,0.87,-11.41,-49.87,5.92
G,-0.07,0.33,0.88,-10.19,-53.10,9.34
G,-0.11,0.35,0.90,-14.65,-55.97,7.75
G,-0.10,0.26,1.02,-19.96,-62.01,-9.03
G,-0.03,0.27,1.09,-18.01,-56.34,-9.40
G,0.08,0.27,1.00,-14.16,-43.88,-19.04
G,0.03,0.14,0.98,-13.79,-49.01,-21.73
G,0.03,0.29,0.96,-18.98,-49.50,-15.81
G,0.12,0.26,1.13,-24.90,-49.01,-28.20
G,0.12,0.22,0.94,-24.84,-38.94,-33.20
G,0.08,0.17,1.10,-20.45,-37.29,-36.32
G,0.15,0.24,1.10,-23.62,-36.68,-39.31
G,0.19,0.11,1.13,-21.67,-28.38,-47.00
G,0.14,0.08,0.99,-19.35,-16.60,-44.07
G,0.13,0.07,1.10,-12.94,-26.06,-47.67
G,0.16,0.04,1.01,-19.17,-17.88,-49.07
G,0.17,-0.02,1.00,-15.50,-13.24,-49.44
G,0.14,0.08,1.06,-14.28,-16.30,-44.31
G,0.16,0.01,1.09,-21.36,-7.69,-50.66
G,0.18,-0.06,1.09,-19.71,-2.99,-52.37
G,0.17,-0.03,1.13,-15.14,1.65,-52.55
G,0.16,-0.16,1.13,-10.80,7.87,-54.81
G,0.16,-0.22,1.06,-15.87,21.55,-39.98
G,0.15,-0.18,0.93,-14.71,25.88,-32.47
G,0.14,-0.15,1.05,4.21,18.01,-24.11
G,0.12,-0.20,1.02,8.36,19.41,-24.11
G,0.12,-0.22,1.01,6.53,28.08,-12.02
G,0.10,-0.20,0.92,8.85,26.31,4.94
G,0.09,-0.09,0.98,9.28,13.31,11.29
G,0.08,-0.12,0.97,13.31,18.01,10.80
G,0.06,-0.08,0.91,13.85,16.24,17.03
G,0.05,-0.06,0.92,11.66,12.33,20.87
G,0.04,-0.01,0.90,15.87,10.07,23.50
G,0.04,-0.04,0.91,15.69,6.04,22.64
G,0.04,0.00,0.92,8.91,0.00,27.95
G,0.04,0.02,0.88,13.37,0.92,26.98
G,0.05,-0.02,0.90,14.47,-2.56,28.44
G,0.06,0.09,0.88,8.91,-6.71,35.89
G,0.06,0.12,0.90,7.81,-10.13,33.57
G,0.03,0.19,0.90,13.73,-13.49,30.33
G,0.03,0.22,0.96,10.74,-14.16,26.31
G,0.04,0.31,0.88,5.07,-9.58,23.68
G,0.02,0.34,0.98,7.32,-14.65,10.31
G,0.06,0.28,1.03,-1.46,-10.68,-1.22
G,0.07,0.18,0.98,-2.75,-7.45,-6.47
G,0.05,0.15,1.01,-1.89,-10.31,-6.96
G,0.06,0.16,1.01,-3.30,-8.48,-8.54
G,0.06,0.07,1.00,-1.16,-6.90,-11.29
G,0.05,0.04,0.98,1.28,-4.64,-8.42
G,0.04,0.06,0.99,-0.61,-5.13,-7.69
G,0.06,0.08,0.93,-1.77,0.00,-7.39
G,0.07,0.04,1.07,2.50,-2.44,-7.75
G,0.08,0.06,1.07,9.03,7.63,-5.49
G,0.11,0.12,1.12,27.83,36.44,-0.79
G,0.09,0.38,1.18,31.98,53.28,-3.91
G,0.04,0.81,1.58,-13.67,83.56,-57.98
G,0.10,0.36,1.16,-21.91,177.06,-155.33
G,-0.01,-0.17,0.81,-8.36,164.92,-164.06
G,-0.27,-0.03,0.82,-32.59,107.60,-106.87
G,-0.39,-0.11,0.93,-4.15,95.95,-107.12
G,-0.51,-0.37,0.75,-4.09,100.04,-89.23
G,-0.51,-0.33,0.73,-16.72,60.91,-47.97
G,-0.46,-0.18,0.65,-15.08,52.31,-27.10
G,-0.58,-0.28,0.49,-1.53,29.36,-21.06
G,-0.58,-0.15,0.85,-11.66,-11.35,3.78
G,-0.59,-0.05,0.83,-11.60,-16.60,10.93
G,-0.54,-0.10,0.88,-15.26,-37.23,-12.15
G,-0.43,-0.40,0.86,-2.01,-46.33,7.20
G,-0.38,-0.21,1.17,1.46,-62.38,36.74
G,-0.36,0.10,1.01,-13.43,-2.38,29.91
G,-0.35,0.03,0.93,-0.31,9.46,-2.62
G,-0.31,-0.28,0.68,12.39,15.44,-16.36
G,-0.35,-0.20,0.67,0.85,-0.67,4.82
G,-0.38,-0.01,0.68,-13.61,-7.69,8.24
G,-0.28,-0.08,0.95,6.47,-5.25,-15.87
G,-0.25,-0.26,0.68,11.84,15.81,-7.75
G,-0.29,-0.31,0.68,11.11,-5.19,11.60
G,-0.34,-0.01,0.83,2.81,-9.77,22.83
G,-0.37,-0.07,0.89,9.40,-6.04,16.91
G,-0.40,-0.16,0.90,8.97,-8.24,20.32
G,-0.37,-0.13,0.87,13.67,-16.05,30.15
G,-0.35,-0.21,0.92,11.54,-12.82,37.29
G,-0.37,0.00,1.00,6.29,-9.22,56.95
G,-0.35,-0.00,0.89,8.54,-2.01,52.31
G,-0.34,0.05,0.85,14.59,-18.49,48.89
G,-0.32,-0.10,0.76,15.14,-3.72,54.93
G,-0.32,0.09,0.80,18.31,-15.08,67.26
G,-0.32,0.14,0.82,14.10,-18.31,56.64
G,-0.30,0.06,0.79,17.76,-22.52,46.08
G,-0.30,0.02,0.78,15.93,-20.69,50.23
G,-0.28,0.18,0.77,10.74,-25.39,62.74
G,-0.29,0.31,0.71,3.78,-23.62,53.83
G,-0.28,0.27,0.94,13.00,-34.67,41.38
G,-0.27,0.24,0.81,6.71,-31.62,37.48
G,-0.26,0.19,0.83,5.37,-33.81,34.48
G,-0.23,0.30,0.74,3.85,-38.57,38.09
G,-0.19,0.33,0.88,-5.25,-44.98,27.95
G,-0.15,0.20,0.84,-8.30,-45.47,19.35
G,-0.18,0.21,0.80,-4.94,-48.16,28.14
G,-0.14,0.31,0.95,-8.48,-57.74,22.34
G,-0.10,0.24,0.90,-11.84,-54.02,15.32
G,-0.09,0.16,0.83,-7.14,-47.79,16.05
G,-0.09,0.24,0.95,-6.35,-57.43,22.89
G,-0.06,0.38,1.01,-11.35,-54.32,16.42
G,-0.03,0.18,0.87,-12.57,-54.32,-4.27
G,-0.05,0.23,1.04,-6.35,-58.78,3.17
G,0.00,0.35,1.07,-16.17,-53.53,-1.16
G,0.03,0.26,1.00,-15.93,-40.89,-21.48
G,0.04,0.27,1.10,-15.08,-45.10,-21.18
G,0.09,0.27,1.16,-19.84,-45.35,-26.43
G,0.14,0.24,1.12,-20.75,-34.42,-31.92
G,0.10,0.21,1.02,-20.94,-27.10,-39.12
G,0.11,0.18,1.11,-23.50,-29.79,-41.32
G,0.15,0.13,1.14,-23.07,-26.25,-48.16
G,0.13,0.07,1.06,-17.52,-13.43,-48.16
G,0.11,0.08,1.09,-19.71,-15.20,-48.34
G,0.14,0.07,1.02,-22.95,-8.67,-50.29
G,0.14,0.07,1.07,-19.23,-7.14,-49.87
G,0.12,0.02,1.09,-19.23,-4.15,-54.38
G,0.12,-0.07,1.08,-13.49,2.14,-52.37
G,0.13,-0.08,1.05,-12.27,5.74,-51.76
G,0.11,-0.02,1.10,-12.02,8.54,-46.33
G,0.12,-0.16,1.09,-11.29,15.56,-44.43
G,0.12,-0.22,0.87,-13.00,24.90,-34.67
G,0.13,-0.25,1.03,-4.46,10.74,-24.90
G,0.11,-0.21,1.02,-5.31,13.31,-10.80
G,0.09,-0.14,1.01,-3.30,14.04,-5.80
G,0.09,-0.25,0.92,1.71,23.13,-8.36
G,0.09,-0.19,0.95,6.84,15.62,5.31
G,0.08,-0.16,0.94,8.79,10.99,11.72
G,0.07,-0.16,0.90,9.70,7.39,17.27
G,0.05,-0.14,0.83,10.93,5.74,21.42
G,0.07,-0.21,0.90,15.32,0.18,23.68
G,0.08,-0.21,0.83,16.05,-0.61,36.68
G,0.11,-0.27,0.78,22.71,-4.46,40.47
G,0.11,-0.22,0.86,24.17,-15.44,58.47
G,0.09,0.10,0.92,24.60,-17.64,75.13
G,0.06,0.30,0.90,22.09,-15.08,71.96
G,0.04,0.62,1.03,19.53,-14.28,48.03
G,0.05,0.45,0.97,10.44,-7.32,13.79
G,0.04,0.40,1.00,2.75,-10.44,10.01
G,0.02,0.42,1.02,-7.32,-12.76,-2.26
G,0.05,0.31,0.99,-7.57,-6.90,-11.72
G,0.06,0.08,0.98,-5.37,-8.73,-18.74
G,0.07,0.03,0.97,-0.31,-10.01,-14.22
G,0.07,0.09,1.00,-3.17,-11.17,-11.72
G,0.09,0.02,0.99,0.12,-7.08,-14.16
G,0.08,-0.01,1.04,3.48,-7.75,-11.23
G,0.09,-0.01,1.04,0.24,-4.33,-8.79
G,0.09,0.01,1.04,1.65,2.99,-6.10
G,0.10,0.02,1.03,5.43,11.54,-5.00
G,0.10,0.16,1.22,22.40,39.98,-2.93
G,0.15,0.59,1.32,32.53,94.06,-21.73
G,0.14,0.93,1.66,18.98,115.11,-71.59
G,0.09,0.40,1.45,-3.30,166.50,-165.47
G,-0.09,0.07,1.01,-11.11,194.64,-163.70
G,-0.25,-0.06,0.76,-28.75,173.52,-150.94
G,-0.42,-0.36,0.62,-31.86,124.94,-132.51
G,-0.47,-0.12,0.63,-46.88,113.16,-98.45
G,-0.46,-0.32,0.29,-7.57,101.38,-114.50
G,-0.58,-0.45,0.42,7.75,36.07,-84.53
G,-0.49,-0.04,0.60,-9.83,38.94,-57.43
G,-0.49,-0.49,0.44,24.29,9.89,-85.94
G,-0.47,-0.56,0.45,5.25,-28.02,-21.85
G,-0.61,-0.36,0.81,-3.78,-72.39,17.64
G,-0.47,0.22,1.14,-8.48,-69.40,3.42
G,-0.49,-0.36,0.91,25.70,-33.14,-51.70
G,-0.43,-0.59,0.98,9.22,-35.77,-13.98
G,-0.39,-0.25,1.07,-1.95,-27.40,34.67
G,-0.39,0.01,1.04,-4.58,-17.94,31.19
G,-0.36,-0.32,1.05,19.65,14.95,-8.06
G,-0.36,-0.34,0.86,0.85,31.68,17.21
G,-0.30,-0.41,0.57,-3.23,30.46,27.95
G,-0.36,-0.35,0.82,-1.04,-23.56,68.85
G,-0.35,-0.29,0.87,6.71,-14.71,83.74
G,-0.30,-0.02,0.78,6.29,1.28,91.61
G,-0.31,-0.07,0.71,11.84,-8.67,83.86
G,-0.35,-0.08,0.69,11.17,-13.98,81.24
G,-0.35,-0.08,0.69,6.77,-27.83,93.26
G,-0.35,0.30,0.73,-10.07,-28.81,92.47
G,-0.34,0.13,0.68,0.18,-31.19,62.74
G,-0.32,-0.01,0.75,13.06,-29.85,61.58
G,-0.30,0.08,0.69,9.77,-33.20,70.07
G,-0.31,0.08,0.79,0.79,-39.61,63.60
G,-0.34,0.20,0.76,11.47,-37.41,66.71
G,-0.31,0.32,0.80,10.01,-41.99,62.01
G,-0.25,0.15,0.75,-0.73,-41.08,47.49
G,-0.29,0.18,0.81,5.49,-50.48,54.63
G,-0.29,0.43,0.84,3.42,-55.30,59.45
G,-0.26,0.42,0.98,-1.71,-60.55,37.29
G,-0.21,0.28,0.77,-5.98,-49.26,23.19
G,-0.18,0.24,1.05,-3.72,-69.34,25.70
G,-0.18,0.34,0.84,-3.36,-62.26,21.97
G,-0.16,0.33,0.97,-7.51,-71.66,17.03
G,-0.08,0.28,0.97,-16.72,-66.96,7.20
G,-0.02,0.22,0.83,-10.74,-53.53,-2.62
G,-0.06,0.26,0.95,-8.67,-63.42,-2.20
G,-0.05,0.20,0.97,-16.97,-68.30,-9.89
G,0.05,0.12,1.06,-24.72,-72.27,-12.63
G,0.12,0.23,1.07,-17.33,-61.46,-10.62
G,0.09,0.29,1.01,-22.03,-61.34,-21.79
G,0.09,0.23,1.05,-22.40,-59.88,-29.79
G,0.11,0.32,0.93,-26.67,-49.19,-33.51
G,0.18,0.23,1.23,-27.04,-58.53,-44.98
G,0.22,0.19,1.13,-30.76,-44.80,-54.87
G,0.21,0.06,1.19,-27.22,-26.79,-61.40
G,0.24,0.04,1.29,-25.57,-15.69,-64.64
G,0.27,-0.01,1.12,-27.59,2.81,-72.45
G,0.21,-0.03,1.21,-19.23,8.91,-73.73
G,0.20,-0.13,1.18,-21.00,17.15,-75.93
G,0.17,-0.23,1.07,-21.79,32.04,-71.84
G,0.16,-0.23,1.11,-16.05,42.97,-67.87
G,0.19,-0.44,1.01,-17.94,45.90,-61.71
G,0.19,-0.50,0.94,-1.65,42.18,-33.69
G,0.15,-0.47,0.82,4.82,32.53,-13.06
G,0.15,-0.43,0.82,8.97,27.65,12.70
G,0.15,-0.40,0.88,17.82,14.04,35.95
G,0.17,-0.44,0.64,14.59,5.74,51.88
G,0.20,-0.46,0.61,9.46,-14.16,79.90
G,0.18,-0.16,0.69,31.56,-39.43,132.93
G,0.21,0.69,1.01,46.88,-43.82,142.76
G,0.12,0.79,1.12,24.48,-16.17,41.69
G,0.09,0.51,0.90,26.43,-0.79,7.02
G,0.06,0.39,1.00,10.25,-10.13,-4.27
G,0.08,0.30,0.98,-13.98,-9.70,-10.86
G,0.13,0.18,1.00,-11.78,-6.16,-21.97
G,0.14,0.03,0.97,-9.52,-4.58,-21.79
G,0.15,0.04,1.03,-4.70,0.92,-19.41
G,0.18,0.03,1.06,-0.18,13.31,-22.64
G,0.20,0.02,1.16,7.20,38.39,-29.11
G,0.20,0.10,1.06,13.37,52.61,-32.10
G,0.19,0.12,1.10,17.15,62.26,-47.49
G,0.21,0.21,1.30,0.06,84.05,-75.93
G,0.14,-0.04,1.22,4.88,110.60,-103.03
G,-0.11,-0.13,0.60,0.37,141.85,-83.37
G,-0.29,-0.23,1.07,6.35,60.91,-69.64
G,-0.40,-0.06,1.07,-6.47,73.00,-38.45
G,-0.37,0.11,1.16,-14.04,73.85,-47.73
G,-0.41,-0.03,1.00,-8.67,91.98,-56.70
G,-0.55,-0.15,0.70,-0.31,97.66,-44.01
G,-0.54,-0.07,0.94,-4.15,57.50,-20.14
G,-0.53,0.02,0.79,-14.89,68.97,-19.47
G,-0.55,-0.16,0.79,0.31,47.42,-30.21
G,-0.55,-0.14,0.78,-0.37,57.31,-14.04
G,-0.57,-0.16,0.64,-1.83,57.56,-8.12
G,-0.59,-0.20,0.49,-11.78,30.46,2.20
G,-0.55,-0.22,0.69,-4.64,-4.21,13.55
G,-0.55,0.07,1.04,-4.70,5.07,25.51
G,-0.60,-0.09,0.71,6.16,45.23,3.60
G,-0.59,-0.19,0.38,-5.68,29.91,1.71
G,-0.58,-0.10,0.58,2.62,-33.45,33.08
G,-0.54,0.04,0.59,2.20,-45.17,28.44
G,-0.61,0.04,0.48,8.73,-59.14,19.23
G,-0.56,-0.19,0.45,22.77,-118.35,11.41
G,-0.49,-0.17,0.86,-0.67,-131.96,34.85
G,-0.31,0.29,0.95,8.54,-101.38,38.94
G,-0.25,0.11,0.88,13.98,-83.62,-0.49
G,-0.20,-0.10,1.11,13.79,-77.39,-3.48
G,-0.04,0.14,1.16,5.25,-59.33,13.61
G,-0.06,0.17,1.07,13.55,-14.95,0.00
G,-0.07,0.03,1.04,3.72,-17.09,-15.69
G,-0.15,-0.12,0.89,-0.61,-14.40,-2.81
G,-0.20,-0.01,0.92,-1.77,-13.85,10.93
G,-0.20,-0.02,1.03,4.46,-5.68,7.87
G,-0.23,-0.10,1.02,3.72,-11.72,3.11
G,-0.24,-0.06,0.92,-4.52,-2.62,12.94
G,-0.27,-0.08,1.11,3.60,-2.75,18.98
G,-0.22,-0.11,1.17,3.66,21.36,28.63
G,-0.23,-0.05,0.82,1.16,34.55,40.53
G,-0.22,-0.06,0.98,17.15,7.45,47.97
G,-0.22,-0.07,0.99,19.59,12.57,54.14
G,-0.21,0.03,0.93,16.72,15.69,64.39
G,-0.21,0.10,0.72,21.55,3.05,65.98
G,-0.21,0.13,0.84,23.86,-8.67,65.61
G,-0.23,0.19,0.76,18.68,-5.13,68.24
G,-0.21,0.31,0.79,11.84,-14.10,61.34
G,-0.17,0.29,0.79,11.96,-21.00,53.89
G,-0.19,0.20,0.80,13.43,-19.04,48.40
G,-0.20,0.34,0.89,13.61,-22.16,53.77
G,-0.20,0.44,0.81,9.83,-18.86,36.44
G,-0.18,0.23,0.91,8.30,-31.92,21.18
G,-0.17,0.20,0.80,-1.22,-29.36,26.43
G,-0.16,0.35,0.93,1.34,-33.45,32.78
G,-0.14,0.37,0.81,-2.56,-27.59,18.55
G,-0.13,0.25,0.86,-4.33,-37.05,9.89
G,-0.11,0.19,0.86,5.00,-35.95,17.82
G,-0.09,0.39,0.88,5.55,-36.44,24.11
G,-0.09,0.42,0.92,-1.89,-38.57,15.75
G,-0.06,0.34,0.72,-10.50,-42.48,3.36
G,-0.00,0.26,0.86,-10.62,-59.33,-3.30
G,-0.01,0.27,0.95,-16.66,-58.23,6.23
G,0.02,0.32,0.91,-18.68,-51.15,3.17
G,0.08,0.40,0.85,-16.60,-57.56,-6.53
G,0.09,0.22,0.90,-22.77,-57.74,-19.53
G,0.07,0.32,0.97,-21.18,-62.81,-12.51
G,0.15,0.41,1.14,-22.16,-64.45,-19.53
G,0.20,0.36,0.92,-27.34,-40.95,-36.99
G,0.20,0.28,1.09,-27.40,-52.55,-45.59
G,0.19,0.22,1.09,-34.24,-44.07,-47.55
G,0.23,0.25,1.15,-32.90,-28.93,-52.80
G,0.21,0.22,0.98,-32.53,-17.94,-62.01
G,0.21,0.12,1.20,-33.81,-15.99,-68.36
G,0.23,0.08,1.25,-35.46,-8.24,-70.56
G,0.23,0.11,1.14,-36.93,14.83,-79.16
G,0.22,-0.07,1.12,-27.04,24.11,-90.15
G,0.22,-0.09,1.10,-26.55,30.94,-82.70
G,0.19,-0.22,1.05,-28.14,30.76,-71.90
G,0.16,-0.07,1.06,-16.91,39.12,-60.61
G,0.16,-0.18,0.90,-14.65,41.99,-62.87
G,0.14,-0.33,0.89,3.54,25.94,-41.20
G,0.12,-0.34,0.99,7.45,17.33,-26.25
G,0.15,-0.36,1.00,1.89,23.19,-13.18
G,0.22,-0.62,0.97,1.53,18.80,7.20
G,0.25,-0.61,0.50,1.53,21.18,42.97
G,0.17,-0.45,0.72,18.74,-17.27,95.64
G,0.14,0.35,0.94,23.07,-41.50,131.96
G,0.11,0.66,0.98,20.75,-24.11,104.06
G,0.04,0.71,0.98,28.87,-20.69,47.24
G,0.01,0.61,0.95,11.96,-16.85,21.48
G,0.05,0.35,0.99,-4.46,-17.76,0.67
G,0.11,0.17,0.92,-7.63,-12.63,-4.82
G,0.12,0.20,0.93,-5.07,-15.75,-4.88
G,0.14,0.10,1.04,-7.57,-8.73,-12.08
G,0.14,0.12,1.04,-4.09,0.67,-12.27
G,0.13,0.18,1.06,2.26,7.32,-16.72
G,0.11,0.22,1.17,0.24,13.73,-29.11
G,0.14,0.29,1.13,-7.69,28.14,-41.75
G,0.16,0.58,1.42,-21.97,56.21,-77.45
G,0.18,0.30,1.63,-22.83,125.31,-167.54
G,0.24,-0.18,1.22,-38.15,197.69,-190.55
G,-0.04,-0.65,0.46,-30.21,188.60,-143.68
G,-0.35,-0.48,0.53,-17.88,77.27,-67.08
G,-0.35,-0.44,1.20,12.82,11.29,-43.95
G,-0.38,-0.21,0.91,-13.12,61.58,-0.49
G,-0.47,-0.44,0.57,-6.04,14.34,4.94
G,-0.46,-0.22,0.92,6.71,-21.85,43.82
G,-0.45,0.08,0.81,5.62,-15.75,33.45
G,-0.42,-0.10,0.63,10.31,-24.90,12.27
G,-0.39,0.08,1.08,8.79,-37.54,4.76
G,-0.26,-0.18,1.12,13.37,-8.91,-24.23
G,-0.23,-0.37,0.99,7.45,28.08,-14.77
G,-0.16,-0.49,0.56,2.44,32.04,5.92
G,-0.12,-0.50,0.93,8.48,0.67,48.03
G,-0.08,-0.28,0.86,24.17,7.93,79.28
G,-0.09,-0.09,0.81,43.95,-1.10,98.45
G,-0.07,0.17,0.98,39.67,-0.37,112.37
G,-0.10,0.26,0.88,26.31,19.10,82.09
G,-0.16,0.13,0.59,31.31,12.51,83.37
G,-0.17,0.25,0.62,32.47,-10.62,87.89
G,-0.22,0.41,0.75,17.58,-19.53,83.01
G,-0.22,0.27,0.64,17.09,-32.84,64.03
G,-0.22,0.19,0.74,17.33,-35.77,61.28
G,-0.15,0.24,0.73,17.94,-34.67,70.56
G,-0.15,0.37,0.72,15.62,-46.45,74.71
G,-0.16,0.35,0.82,7.81,-45.47,57.07
G,-0.14,0.38,0.80,11.29,-67.26,57.07
G,-0.14,0.52,0.85,3.48,-65.25,57.19
G,-0.06,0.45,0.94,-6.59,-61.22,45.41
G,-0.05,0.38,0.80,-12.70,-53.59,33.45
G,-0.04,0.39,0.73,-8.85,-62.99,29.17
G,0.03,0.43,1.06,-11.84,-86.36,26.12
G,0.09,0.46,1.05,-22.46,-67.20,12.88
G,0.10,0.38,0.85,-12.33,-65.61,4.27
G,0.11,0.45,1.03,-16.30,-75.50,0.24
G,0.15,0.52,1.17,-24.66,-65.55,-9.03
G,0.19,0.61,1.07,-36.19,-54.87,-37.41
G,0.17,0.50,1.22,-42.11,-42.05,-67.69
G,0.21,0.32,1.20,-52.19,-25.51,-88.13
G,0.23,0.18,1.23,-60.12,-5.25,-99.67
G,0.18,0.18,1.29,-59.14,9.34,-103.52
G,0.26,0.06,1.14,-48.95,46.20,-122.50
G,0.23,-0.43,0.96,-31.31,29.85,-123.78
G,0.14,-0.45,1.08,-17.09,20.94,-89.05
G,0.10,-0.30,1.00,-20.39,19.29,-49.32
G,0.11,-0.22,1.03,1.04,20.39,-37.66
G,0.14,-0.41,0.91,12.33,30.33,-39.79
G,0.14,-0.56,0.90,7.81,17.88,0.37
G,0.15,-0.50,0.96,10.99,8.36,37.72
G,0.19,-0.41,0.77,13.79,15.20,85.63
G,0.20,-0.36,0.69,46.94,-34.00,143.19
G,0.25,0.87,1.15,51.27,-45.10,187.38
G,0.12,1.41,0.99,6.84,-12.02,71.53
G,0.11,0.49,0.84,25.51,11.84,-26.37
G,0.07,0.42,0.90,9.52,-3.60,-16.78
G,0.06,0.32,0.83,-19.71,-9.46,-9.34
G,0.07,0.27,0.89,-17.21,-16.24,-14.83
G,0.14,-0.02,0.90,-7.87,-11.41,-19.78
G,0.13,0.10,0.96,-6.59,-8.24,-2.62
G,0.12,0.09,0.95,-2.50,-5.80,-5.07
G,0.16,0.05,1.11,9.70,1.04,-7.93
G,0.16,0.15,1.13,6.29,36.87,-5.43
G,0.12,0.36,1.20,10.74,55.91,-10.99
G,0.09,0.55,1.43,-1.40,69.09,-61.10
G,0.13,0.54,1.51,-14.47,99.55,-100.10
G,0.02,0.23,1.03,-18.37,163.76,-153.87
G,-0.16,-0.30,0.85,-12.76,116.21,-146.12
G,-0.26,-0.21,1.18,-22.95,86.98,-100.46
G,-0.36,-0.12,0.78,-20.75,119.26,-76.17
G,-0.48,-0.36,0.87,7.26,69.27,-51.33
G,-0.50,-0.17,1.08,-3.11,68.48,-23.86
G,-0.49,-0.15,0.84,-0.37,96.31,-18.01
G,-0.52,0.03,0.67,-11.60,94.73,-8.48
G,-0.59,-0.20,0.48,-4.09,57.74,-25.70
G,-0.62,-0.07,0.66,-10.86,5.80,8.91
G,-0.60,0.08,0.74,-5.68,-4.27,9.40
G,-0.55,0.09,0.57,18.62,-22.89,-12.57
G,-0.49,0.02,0.92,26.18,-11.60,-19.90
G,-0.50,-0.06,0.40,12.76,12.57,-31.25
G,-0.45,0.00,0.56,17.88,-56.34,-27.59
G,-0.43,-0.22,0.76,25.70,-56.64,-35.83
G,-0.36,-0.28,0.74,1.10,-43.21,-4.33
G,-0.29,-0.30,0.72,12.08,-56.09,14.34
G,-0.23,-0.31,0.96,6.53,-71.35,36.25
G,-0.15,-0.23,1.18,23.68,-42.30,64.76
G,-0.16,0.01,1.10,15.99,-5.86,93.81
G,-0.19,-0.05,1.05,18.62,0.98,85.82
G,-0.24,0.28,0.94,7.87,13.24,106.20
G,-0.28,0.25,0.69,15.26,15.62,73.67
G,-0.33,0.14,0.86,16.91,-4.64,72.08
G,-0.32,0.16,0.72,13.31,7.81,76.66
G,-0.32,0.31,0.72,4.88,-2.08,80.87
G,-0.28,0.22,0.66,9.34,-8.91,59.63
G,-0.26,0.25,0.71,11.60,-26.86,74.58
G,-0.25,0.29,0.71,11.11,-29.60,77.09
G,-0.23,0.36,0.83,3.66,-44.56,73.55
G,-0.22,0.35,0.78,9.58,-37.05,63.72
G,-0.23,0.42,0.77,15.38,-33.63,63.48
G,-0.19,0.49,0.76,0.18,-46.02,61.22
G,-0.16,0.47,0.85,-8.30,-55.73,47.73
G,-0.12,0.34,0.75,1.59,-53.77,33.45
G,-0.11,0.41,0.82,2.32,-76.84,43.03
G,-0.08,0.49,0.98,-8.85,-73.24,43.76
G,0.00,0.48,0.82,-26.31,-68.05,16.72
G,0.01,0.27,0.90,-20.87,-70.19,2.20
G,0.01,0.23,0.94,-23.68,-73.06,11.96
G,0.09,0.43,1.07,-28.14,-72.88,22.09
G,0.14,0.38,0.86,-30.40,-58.47,3.23
G,0.08,0.23,0.94,-19.04,-65.86,-6.71
G,0.11,0.34,1.13,-24.90,-73.12,-2.38
G,0.16,0.51,1.07,-31.49,-61.22,-6.96
G,0.22,0.51,1.27,-30.15,-53.10,-36.50
G,0.22,0.41,1.12,-38.82,-29.05,-59.88
G,0.21,0.30,1.09,-45.72,-25.27,-69.95
G,0.26,0.31,1.08,-43.82,-17.94,-77.45
G,0.25,0.25,1.19,-42.91,-14.59,-85.08
G,0.20,0.05,1.08,-45.41,4.09,-93.44
G,0.18,0.00,1.02,-42.66,15.44,-100.04
G,0.20,-0.02,1.09,-30.03,18.13,-98.21
G,0.19,-0.11,1.09,-35.46,34.73,-97.35
G,0.19,-0.49,0.86,-14.10,32.29,-88.87
G,0.16,-0.48,0.87,6.29,21.97,-57.80
G,0.15,-0.53,0.99,22.77,11.35,-17.27
G,0.17,-0.33,1.03,8.18,9.46,11.54
G,0.28,-0.48,0.98,14.89,5.49,28.38
G,0.28,-0.44,0.97,8.30,10.56,73.91
G,0.25,-0.43,0.94,8.36,8.18,107.91
G,0.24,0.32,0.35,6.16,-18.62,163.27
G,0.21,1.19,1.11,37.66,-28.69,121.52
G,0.16,0.96,1.13,30.58,-16.36,34.67
G,0.17,0.43,0.79,11.72,10.13,-5.07
G,0.12,0.38,0.72,-1.16,-5.31,0.18
G,0.11,0.33,0.93,-4.09,-17.46,-7.51
G,0.17,0.21,1.01,-0.73,-14.10,-21.91
G,0.18,0.10,0.91,-3.54,-1.16,-21.06
